,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,14.849056603773585,25.85260770975057,25.381176470588237,90.77582095028436,10.5,0.0,57.6829727187206,14.079365079365079,31.50465838509317,44.57250755287009,73.50355385456534,45.904091213950366,61.76889419252188,70.21491228070175,50.398936170212764,51.067632850241544,55.742222222222225,30.43127147766323,10.894736842105264,52.57849666983825,34.06301369863014,17.165,14.089430894308943
1,11.485148514851485,18.24380165289256,16.558823529411764,59.30191630817364,5.264705882352941,0.0,20.537414965986393,6.050420168067227,7.045454545454546,8.741869918699187,2.0342465753424657,24.707236842105264,38.69838572642311,52.40033688938799,40.15258855585831,35.38875598086124,13.666666666666666,9.0,8.78,20.865060240963857,28.04684317718941,2.3448275862068964,9.193548387096774
2,7.383333333333334,11.123188405797102,11.957627118644067,38.59325681492109,2.5,0.0,4.857843137254902,2.541176470588235,2.195266272189349,2.1094674556213016,0.6666666666666666,12.546218487394958,27.92507204610951,40.677595628415304,28.52980132450331,27.19066147859922,2.7908496732026142,0.0,6.848484848484849,6.351230425055928,22.72948328267477,1.903225806451613,6.894736842105263
3,2.9166666666666665,6.364705882352941,8.546666666666667,21.967447916666668,1.5,0.0,1.8514851485148516,1.8620689655172413,1.752212389380531,1.568888888888889,0.0,2.4485981308411215,14.433255269320844,31.382521489971346,26.804971319311665,20.666666666666668,2.2122641509433962,0.0,6.230769230769231,1.8053097345132743,19.167364016736403,1.368421052631579,3.142857142857143
4,2.227272727272727,3.0961538461538463,3.1818181818181817,2.392523364485981,0.6666666666666666,0.0,1.3650793650793651,1.7692307692307692,1.6794871794871795,1.5870967741935484,0.0,1.4838709677419355,10.950704225352112,24.51508620689655,21.75492957746479,15.900943396226415,1.7393939393939395,0.0,4.9523809523809526,1.5490196078431373,15.142857142857142,0.9090909090909091,2.933333333333333
5,2.2142857142857144,2.21875,1.625,1.4541284403669725,0.0,0.0,1.0769230769230769,1.12,1.5,1.683673469387755,0.0,1.1666666666666667,6.50828729281768,18.11912225705329,16.865800865800868,11.238805970149254,1.540983606557377,0.0,4.375,0.9782608695652174,11.671875,0.8571428571428571,2.2222222222222223
6,1.0,1.263157894736842,1.0,1.2626262626262625,0.0,0.0,0.9166666666666666,0.9230769230769231,0.9583333333333334,0.9803921568627451,0.0,0.9666666666666667,1.9545454545454546,14.769953051643192,12.769736842105264,6.419753086419753,1.3414634146341464,0.0,3.3636363636363638,0.9523809523809523,5.923076923076923,0.75,1.0
7,0.75,1.2,0.8571428571428571,0.975609756097561,0.0,0.0,0.6666666666666666,0.8571428571428571,0.9090909090909091,0.9583333333333334,0.0,0.8888888888888888,1.5522388059701493,11.464285714285714,7.666666666666667,2.297872340425532,0.9787234042553191,0.0,2.25,0.6666666666666666,5.419354838709677,0.5,0.0
8,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5609756097560976,4.303370786516854,4.476190476190476,1.6428571428571428,0.96875,0.0,1.6,0.0,4.133333333333334,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.1403508771929824,2.2045454545454546,1.2,0.9545454545454546,0.0,0.5,0.0,3.032258064516129,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.8181818181818181,2.076923076923077,0.8333333333333334,0.9090909090909091,0.0,0.0,0.0,2.3181818181818183,0.0,0.0
