,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,8.419354838709678,11.923809523809524,12.125,38.25066195939982,5.529411764705882,0.0,20.957831325301203,10.524590163934427,19.25,21.65234375,41.00203114421124,25.16,18.021604938271604,18.401785714285715,14.85135135135135,15.81547619047619,24.85430463576159,11.703296703296703,4.882352941176471,24.796774193548387,10.015384615384615,10.918604651162791,6.545454545454546
1,6.553571428571429,10.178947368421053,9.693069306930694,32.54705882352941,3.064516129032258,0.0,8.357859531772576,7.181818181818182,5.378854625550661,8.511930585683297,18.448457486832204,20.744444444444444,17.095890410958905,16.698019801980198,13.210526315789474,15.370860927152318,14.333333333333334,3.1341463414634148,4.266666666666667,17.881720430107528,9.35593220338983,3.090909090909091,5.133333333333334
2,4.58,5.776470588235294,8.56043956043956,24.96078431372549,2.4642857142857144,0.0,3.869888475836431,3.727272727272727,2.5637254901960786,3.0602409638554215,3.0869565217391304,13.617283950617283,10.64638783269962,15.516483516483516,12.233333333333333,12.705882352941176,6.264305177111717,0.9864864864864865,4.0,8.085657370517929,9.264150943396226,1.8840579710144927,4.925925925925926
3,3.4444444444444446,5.3896103896103895,6.695121951219512,18.346246973365616,1.72,0.0,2.0826446280991737,3.1235955056179776,1.8641304347826086,1.9919571045576407,2.7304832713754648,5.890410958904109,7.590717299578059,13.774390243902438,7.87037037037037,11.51639344262295,2.796969696969697,0.9850746268656716,3.75,3.9424778761061945,8.708333333333334,1.403225806451613,2.4583333333333335
4,2.731707317073171,4.536231884057971,5.0675675675675675,7.383580080753701,1.4782608695652173,0.0,1.9403669724770642,2.05,1.6867469879518073,1.8214285714285714,1.5681818181818181,2.5045592705167175,6.976525821596244,12.60135135135135,5.536082474226804,7.7727272727272725,1.8922558922558923,0.9833333333333333,3.272727272727273,2.3095823095823094,6.325581395348837,1.2678571428571428,2.8181818181818183
5,2.3513513513513513,2.435483870967742,3.2686567164179103,5.573991031390134,1.0952380952380953,0.0,1.5357142857142858,2.0555555555555554,1.483221476510067,1.3874172185430464,1.1791044776119404,2.0574324324324325,3.140625,10.06766917293233,4.7701149425287355,4.858585858585859,1.651685393258427,0.9814814814814815,3.0,1.5765027322404372,4.538461538461538,1.24,2.2
6,1.7272727272727273,1.8571428571428572,1.8333333333333333,2.70265780730897,1.3157894736842106,0.0,1.3068181818181819,1.5384615384615385,1.3805970149253732,1.2794117647058822,1.0561224489795917,1.612781954887218,2.2890173410404624,5.716666666666667,4.1923076923076925,4.550561797752809,1.3708333333333333,0.9795918367346939,2.2222222222222223,1.3829787234042554,3.7714285714285714,1.1333333333333333,1.6666666666666667
7,1.3666666666666667,1.92,1.5740740740740742,1.7693726937269372,0.9411764705882353,0.0,1.120253164556962,1.4745762711864407,1.2975206611570247,1.1918367346938776,0.9985835694050992,1.292887029288703,1.9743589743589745,4.62962962962963,4.328571428571428,2.7875,1.3518518518518519,0.9772727272727273,1.75,1.1993243243243243,2.935483870967742,1.146341463414634,1.1875
8,1.2592592592592593,1.5333333333333334,1.3061224489795917,1.5614754098360655,0.9333333333333333,0.0,1.1408450704225352,1.1886792452830188,1.165137614678899,1.1221719457013575,0.9984251968503937,1.1209302325581396,1.5,3.195876288659794,2.7142857142857144,2.2083333333333335,1.2371134020618557,0.975,1.4285714285714286,1.086466165413534,3.357142857142857,1.1081081081081081,1.0714285714285714
9,1.0833333333333333,1.4634146341463414,1.2272727272727273,1.275626423690205,0.9230769230769231,0.0,1.0625,1.2083333333333333,1.163265306122449,1.170854271356784,0.9982486865148862,1.1398963730569949,1.5555555555555556,2.632183908045977,2.456140350877193,1.7538461538461538,1.1314285714285715,0.9722222222222222,1.0,1.0836820083682008,2.48,0.9696969696969697,1.0769230769230769
10,1.1818181818181819,1.162162162162162,1.175,1.0835443037974684,0.9166666666666666,0.0,0.991304347826087,1.2093023255813953,1.1931818181818181,1.094972067039106,0.9980544747081712,1.0919540229885059,1.2743362831858407,1.858974358974359,1.8823529411764706,1.5254237288135593,1.1719745222929936,0.96875,0.8,0.9953488372093023,2.1739130434782608,0.9666666666666667,0.9166666666666666
