,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,8.64516129032258,12.066666666666666,11.848214285714286,37.97440423654016,7.088235294117647,0.0,19.816265060240966,10.48360655737705,15.591269841269842,20.6015625,39.11238997968856,25.418,17.376543209876544,18.611607142857142,14.91891891891892,15.81547619047619,25.154525386313466,11.571428571428571,4.9411764705882355,24.383870967741935,10.076923076923077,9.011627906976743,6.424242424242424
1,7.875,11.136842105263158,11.643564356435643,36.41274509803922,6.32258064516129,0.0,19.60535117056856,9.727272727272727,16.43612334801762,20.74837310195228,39.09255079006772,23.335555555555555,19.70205479452055,17.603960396039604,13.706766917293233,15.119205298013245,22.36519607843137,11.097560975609756,4.4,22.50179211469534,9.661016949152541,10.207792207792208,6.366666666666666
2,7.12,10.858823529411765,10.714285714285714,33.4760348583878,6.214285714285714,0.0,16.947955390334574,6.181818181818182,18.45098039215686,21.05542168674699,36.23076923076923,22.081481481481482,17.927756653992397,16.675824175824175,13.583333333333334,14.132352941176471,22.506811989100818,10.72972972972973,4.153846153846154,22.06573705179283,9.320754716981131,9.797101449275363,6.296296296296297
3,6.4,10.220779220779221,10.634146341463415,31.38256658595642,5.2,0.0,17.867768595041323,6.213483146067416,14.717391304347826,24.41554959785523,32.77230483271376,20.334246575342465,18.320675105485233,16.213414634146343,13.222222222222221,13.360655737704919,21.363636363636363,9.64179104477612,3.8333333333333335,22.030973451327434,8.9375,8.564516129032258,5.75
4,5.7560975609756095,9.971014492753623,9.91891891891892,29.281292059219382,4.434782608695652,0.0,16.513761467889907,5.9875,15.94578313253012,16.211309523809526,27.59710743801653,13.513677811550153,16.704225352112676,14.64864864864865,11.88659793814433,13.263636363636364,19.64983164983165,9.916666666666666,3.6363636363636362,18.54054054054054,8.209302325581396,7.875,5.136363636363637
5,5.621621621621622,9.209677419354838,8.477611940298507,26.929745889387146,5.142857142857143,0.0,15.561224489795919,5.75,13.516778523489933,15.980132450331126,24.71756601607348,8.10472972972973,15.421875,13.736842105263158,11.379310344827585,12.232323232323232,17.872659176029963,8.87037037037037,3.3,15.986338797814208,7.538461538461538,6.92,5.1
6,3.9393939393939394,8.589285714285714,8.616666666666667,23.666112956810633,4.7368421052631575,0.0,13.085227272727273,4.953846153846154,12.529850746268657,14.235294117647058,10.215561224489797,3.7218045112781954,14.369942196531792,13.341666666666667,10.974358974358974,11.44943820224719,18.45,8.979591836734693,3.111111111111111,15.17629179331307,7.057142857142857,6.644444444444445,4.888888888888889
7,4.333333333333333,8.42,5.648148148148148,21.577490774907748,4.176470588235294,0.0,13.58860759493671,4.576271186440678,11.12396694214876,18.13469387755102,6.958923512747876,2.585774058577406,13.647435897435898,12.805555555555555,9.914285714285715,11.0125,17.416666666666668,8.25,2.625,8.875,6.870967741935484,6.2926829268292686,4.5
8,2.3333333333333335,7.511111111111111,5.857142857142857,17.762295081967213,4.466666666666667,0.0,11.753521126760564,3.7358490566037736,11.036697247706423,14.941176470588236,7.034645669291338,2.3627906976744186,11.457142857142857,11.670103092783505,9.634920634920634,9.875,16.809278350515463,7.475,2.5714285714285716,3.7857142857142856,6.535714285714286,5.513513513513513,4.357142857142857
9,2.7083333333333335,6.414634146341464,3.659090909090909,10.838268792710705,3.1538461538461537,0.0,11.34375,4.354166666666667,10.73469387755102,15.894472361809045,6.889667250437828,1.782383419689119,10.825396825396826,11.011494252873563,9.228070175438596,9.538461538461538,15.914285714285715,6.888888888888889,2.1666666666666665,2.3263598326359833,6.12,3.909090909090909,4.0
10,3.0,6.162162162162162,3.1,7.387341772151899,3.3333333333333335,0.0,11.173913043478262,3.953488372093023,9.25,14.899441340782124,7.424124513618677,1.6666666666666667,10.168141592920353,10.025641025641026,8.450980392156863,8.05084745762712,14.509554140127388,6.40625,2.0,1.7813953488372094,5.782608695652174,2.033333333333333,3.5833333333333335
