Degree,Betweenness,Closeness,Clustering,Random,Inverted PA,Measures
0.06696207987369303,-0.07926044121287615,0.26241819157052076,0.046583881298715754,0.018545410776077655,0.37142108649575,GCC
-0.13230098077982239,-0.10305597651805994,-0.023427929209140132,-0.03366947528118539,-0.08873619352559452,-0.09172229898758763,Mod
0.1599431132407792,-0.01742187896983303,0.12094556794338683,0.06137456850485035,-0.0418723397237486,-0.05498222747087208,Density
-0.11881401038015739,-0.1305827950464431,0.09997766831739852,-0.1321680039640735,-0.04955758134183315,-0.3313532188406827,r
-0.13425358933267478,-0.07798754078515323,-0.030803781742749163,-0.05666003606349563,-0.04036917132831357,0.11984416511693528,ASP
-0.011843988108878835,-0.10838826864077536,0.0023727024040473936,-0.018226429590813657,-0.06621901867758771,-0.1333165352859847,Diameter
