Degree,Betweenness,Closeness,Clustering,Random,Inverted PA,Measures
0.05995933753391198,-0.08025546041626173,0.26283991332385276,0.0422321496081812,0.01729892484273604,0.2536268730615397,GCC
-0.12477738914710855,-0.09769551134120143,-0.019797713417283522,-0.030319163258991238,-0.08583580188351589,-0.022133098855755925,M
0.1551630288425342,-0.018301232674523066,0.12087058949024736,0.058725747612403185,-0.03698584843842086,-0.0595075654484576,Density
-0.09863093490684777,-0.12699453809988978,0.10051921144536435,-0.11954616909061516,-0.0458083464008918,-0.21883406213253181,r
-0.027317382280960888,-0.13426144910824434,-0.0072009139738630715,-0.030681568069593938,-0.0649561487434998,-0.2796648098469584,e
0.13348452722438384,0.07433977929146635,0.0286475738612056,0.05356041628237219,0.04160684725508881,-0.12391890705155235,Diameter
