,CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,DAGI,DALI,inDAGI,inDALI,PAGI,PALI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_PALI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_PALI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_PALI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PAGI_0.8_0.2,CN_PALI_0.8_0.2
0,0.348704983785629,0.348704983785629,0.348704983785629,0.7072414294655813,0.348704983785629,0.348704983785629,0.348704983785629,0.348704983785629,0.348704983785629,0.348704983785629,0.5,0.11949010938736102,0.19636023189430873,0.8332545102254856,0.7728490196330018,0.7072504135957732,0.6847139005202258,0.08930755019117359,0.14424338871600598,0.79045433953453,0.7424348778786473,0.6585548658617153,0.5868306618347667,0.08845169797471059,0.1412691947131915,0.7442094085720782,0.7054900461684885,0.6201211871034035,0.5481548208800842,0.08845169797471059,0.14064271139194723,0.6961631741246893,0.6659824025657506,0.5859464956161788,0.5252237286490955,0.08845169797471057,0.14059913146892458,0.6360694508097695,0.6161329224574419,0.5478129603165914,0.517604442789794
