,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,"[0.7254098360655739, 0.7207259953161593, 0.7224824355971897, 0.6902810304449649, 0.7049180327868853, 0.7213114754098361, 0.7049180327868853, 0.7183840749414521, 0.6715456674473068, 0.5796252927400468, 0.7254098360655739, 0.7318501170960188, 0.6651053864168619, 0.5708430913348945, 0.5327868852459017, 0.5240046838407494, 0.4672131147540984, 0.6850117096018735, 0.6902810304449649, 0.7084309133489461, 0.6914519906323185, 0.5983606557377049, 0.5029274004683841, 0.7148711943793911, 0.7137002341920375, 0.7400468384074942, 0.7254098360655739, 0.6428571428571428, 0.5298594847775175, 0.7242388758782201, 0.7242388758782201, 0.7505854800936769, 0.7359484777517564, 0.6662763466042155, 0.5544496487119437, 0.7242388758782201, 0.7242388758782201, 0.7459016393442622, 0.7359484777517564, 0.7177985948477752, 0.6188524590163934, 0.7242388758782201, 0.7242388758782201]","[0.6404371584699453, 0.6393442622950819, 0.6344262295081967, 0.6224043715846995, 0.6300546448087432, 0.6240437158469946, 0.6300546448087432, 0.6103825136612021, 0.6218579234972678, 0.47595628415300545, 0.653551912568306, 0.651912568306011, 0.5846994535519127, 0.5699453551912568, 0.5366120218579236, 0.43224043715847, 0.46338797814207655, 0.6262295081967213, 0.6224043715846995, 0.6240437158469947, 0.6306010928961748, 0.47650273224043715, 0.5081967213114754, 0.6382513661202186, 0.6344262295081967, 0.6338797814207652, 0.6316939890710382, 0.5158469945355191, 0.5464480874316939, 0.6415300546448087, 0.6398907103825138, 0.6398907103825138, 0.6382513661202186, 0.546448087431694, 0.5519125683060109, 0.6415300546448087, 0.6409836065573771, 0.6398907103825137, 0.6382513661202186, 0.6131147540983607, 0.5879781420765027, 0.6415300546448087, 0.6409836065573771]","[0.6830601092896175, 0.6939890710382512, 0.6901639344262295, 0.6125683060109289, 0.680327868852459, 0.6836065573770492, 0.680327868852459, 0.7005464480874317, 0.6387978142076502, 0.48142076502732245, 0.6387978142076502, 0.6819672131147541, 0.6426229508196721, 0.6338797814207651, 0.6327868852459017, 0.4568306010928962, 0.38251366120218583, 0.5956284153005464, 0.6125683060109289, 0.7278688524590164, 0.733879781420765, 0.5109289617486339, 0.42349726775956287, 0.651912568306011, 0.6540983606557377, 0.7191256830601093, 0.7185792349726776, 0.5459016393442623, 0.4672131147540984, 0.6781420765027322, 0.6759562841530055, 0.7114754098360656, 0.7087431693989071, 0.5972677595628416, 0.5218579234972678, 0.6814207650273224, 0.6803278688524591, 0.7114754098360656, 0.7087431693989071, 0.6540983606557378, 0.5896174863387978, 0.6814207650273224, 0.6803278688524591]","[0.5972677595628416, 0.6071038251366121, 0.6147540983606558, 0.6256830601092895, 0.5617486338797815, 0.5551912568306011, 0.5617486338797815, 0.5344262295081967, 0.5606557377049181, 0.46939890710382515, 0.5459016393442623, 0.578688524590164, 0.6054644808743169, 0.5415300546448087, 0.5540983606557377, 0.5535519125683059, 0.4459016393442623, 0.619672131147541, 0.6256830601092895, 0.5825136612021858, 0.5890710382513662, 0.5557377049180328, 0.5027322404371585, 0.6174863387978141, 0.6295081967213115, 0.5868852459016394, 0.594535519125683, 0.5617486338797815, 0.53551912568306, 0.614207650273224, 0.6120218579234973, 0.592896174863388, 0.5978142076502733, 0.5672131147540984, 0.5606557377049181, 0.6065573770491803, 0.6109289617486339, 0.592896174863388, 0.5978142076502733, 0.5923497267759563, 0.5759562841530055, 0.6065573770491803, 0.6109289617486339]","[0.7125292740046838, 0.7341920374707259, 0.7353629976580797, 0.6282201405152225, 0.7318501170960187, 0.7271662763466042, 0.7318501170960187, 0.689695550351288, 0.7330210772833724, 0.5872365339578454, 0.6920374707259953, 0.7055035128805621, 0.6475409836065574, 0.5005854800936769, 0.4830210772833724, 0.5966042154566744, 0.5497658079625293, 0.5919203747072599, 0.6282201405152225, 0.655152224824356, 0.6574941451990632, 0.655152224824356, 0.5895784543325526, 0.6680327868852459, 0.6791569086651055, 0.7072599531615925, 0.699648711943794, 0.6639344262295082, 0.6317330210772834, 0.686768149882904, 0.689695550351288, 0.7107728337236533, 0.7043325526932085, 0.6914519906323185, 0.6481264637002342, 0.6855971896955504, 0.689695550351288, 0.7090163934426229, 0.7043325526932085, 0.7359484777517564, 0.6656908665105387, 0.6855971896955504, 0.689695550351288]","[0.721311475409836, 0.7382903981264637, 0.7476580796252927, 0.6276346604215456, 0.7283372365339579, 0.7418032786885246, 0.7283372365339579, 0.7236533957845435, 0.7137002341920374, 0.6053864168618267, 0.699648711943794, 0.7160421545667448, 0.5562060889929742, 0.4549180327868852, 0.5286885245901639, 0.474824355971897, 0.48653395784543324, 0.6293911007025762, 0.6276346604215456, 0.6879391100702577, 0.7236533957845434, 0.5497658079625293, 0.5480093676814989, 0.689695550351288, 0.6879391100702577, 0.7254098360655739, 0.7423887587822015, 0.6129976580796253, 0.6053864168618268, 0.7084309133489461, 0.7078454332552693, 0.7230679156908665, 0.7306791569086651, 0.6457845433255269, 0.6288056206088993, 0.7084309133489461, 0.7078454332552693, 0.7230679156908665, 0.7306791569086651, 0.6926229508196721, 0.6545667447306791, 0.7084309133489461, 0.7078454332552693]","[0.6584699453551912, 0.6639344262295082, 0.6606557377049181, 0.6054644808743169, 0.6497267759562841, 0.6557377049180327, 0.6497267759562841, 0.6568306010928961, 0.6278688524590164, 0.492896174863388, 0.594535519125683, 0.6327868852459018, 0.5846994535519126, 0.553551912568306, 0.5169398907103825, 0.5459016393442624, 0.4830601092896175, 0.5912568306010928, 0.6054644808743169, 0.6431693989071038, 0.625136612021858, 0.601639344262295, 0.507103825136612, 0.6393442622950819, 0.644808743169399, 0.6633879781420765, 0.653551912568306, 0.6420765027322404, 0.5508196721311475, 0.6524590163934426, 0.653551912568306, 0.6584699453551913, 0.6524590163934426, 0.6650273224043716, 0.6120218579234973, 0.6524590163934426, 0.653551912568306, 0.6590163934426229, 0.6524590163934426, 0.6825136612021857, 0.6426229508196721, 0.6524590163934426, 0.653551912568306]","[0.6147540983606559, 0.6217798594847774, 0.6170960187353629, 0.5515222482435598, 0.6247072599531616, 0.6170960187353629, 0.6247072599531616, 0.5720140515222483, 0.6440281030444965, 0.5146370023419203, 0.5878220140515222, 0.5936768149882905, 0.5152224824355971, 0.41861826697892274, 0.4057377049180328, 0.7470725995316159, 0.6106557377049181, 0.5532786885245902, 0.5515222482435598, 0.5450819672131147, 0.5403981264637002, 0.7429742388758782, 0.6001170960187354, 0.6001170960187353, 0.5983606557377048, 0.5954332552693209, 0.5907494145199064, 0.7101873536299766, 0.5860655737704918, 0.614168618266979, 0.6159250585480094, 0.6083138173302107, 0.6001170960187353, 0.6926229508196722, 0.5766978922716628, 0.6165105386416863, 0.6135831381733021, 0.6094847775175645, 0.6012880562060889, 0.6633489461358315, 0.5966042154566745, 0.6165105386416863, 0.6135831381733021]","[0.4868852459016393, 0.46939890710382515, 0.4677595628415301, 0.521311475409836, 0.4983606557377048, 0.4950819672131146, 0.4983606557377048, 0.5322404371584699, 0.49071038251366117, 0.419672131147541, 0.43934426229508194, 0.4486338797814208, 0.512568306010929, 0.5797814207650273, 0.5103825136612021, 0.485792349726776, 0.48961748633879787, 0.5169398907103826, 0.521311475409836, 0.5535519125683059, 0.4863387978142077, 0.4994535519125683, 0.4918032786885246, 0.4950819672131147, 0.5021857923497267, 0.5032786885245902, 0.4830601092896175, 0.5043715846994536, 0.47650273224043715, 0.48852459016393435, 0.4901639344262295, 0.5, 0.4830601092896175, 0.48579234972677593, 0.47540983606557374, 0.4907103825136612, 0.49344262295081964, 0.4950819672131148, 0.4830601092896175, 0.4770491803278688, 0.48633879781420764, 0.4907103825136612, 0.49344262295081964]","[0.6540983606557377, 0.6349726775956284, 0.6196721311475409, 0.5185792349726775, 0.7234972677595628, 0.725136612021858, 0.7234972677595628, 0.7245901639344262, 0.7191256830601094, 0.5262295081967214, 0.6743169398907103, 0.6814207650273224, 0.512568306010929, 0.3754098360655737, 0.37868852459016394, 0.3819672131147541, 0.5557377049180329, 0.4562841530054645, 0.5185792349726775, 0.6032786885245902, 0.5939890710382514, 0.4491803278688524, 0.5918032786885246, 0.5765027322404371, 0.592896174863388, 0.6590163934426229, 0.6486338797814208, 0.5163934426229508, 0.6136612021857923, 0.6049180327868853, 0.615846994535519, 0.6502732240437159, 0.6355191256830601, 0.5693989071038251, 0.6475409836065574, 0.6092896174863388, 0.6169398907103826, 0.6469945355191257, 0.6355191256830601, 0.6131147540983606, 0.6617486338797813, 0.6092896174863388, 0.6169398907103826]","[0.6182669789227166, 0.6007025761124122, 0.6007025761124122, 0.6411007025761124, 0.5966042154566745, 0.5977751756440282, 0.5966042154566745, 0.6024590163934426, 0.582552693208431, 0.5058548009367682, 0.5866510538641686, 0.5995316159250585, 0.6557377049180328, 0.5193208430913349, 0.5661592505854801, 0.525175644028103, 0.44906323185011715, 0.6282201405152225, 0.6411007025761124, 0.588407494145199, 0.6112412177985949, 0.5579625292740047, 0.4929742388758782, 0.6288056206088992, 0.6381733021077284, 0.6048009367681498, 0.6147540983606558, 0.5942622950819672, 0.550351288056206, 0.6323185011709601, 0.6334894613583139, 0.6129976580796253, 0.6182669789227166, 0.620023419203747, 0.5807962529274004, 0.6334894613583137, 0.6346604215456674, 0.6129976580796254, 0.6182669789227166, 0.6282201405152225, 0.6229508196721311, 0.6334894613583137, 0.6346604215456674]","[0.4792349726775957, 0.48032786885245904, 0.4792349726775956, 0.4896174863387978, 0.48415300546448087, 0.4759562841530055, 0.48415300546448087, 0.49071038251366117, 0.4978142076502732, 0.40819672131147544, 0.4568306010928962, 0.4808743169398907, 0.487431693989071, 0.4349726775956284, 0.46557377049180326, 0.4868852459016393, 0.5344262295081967, 0.49289617486338794, 0.4896174863387978, 0.4087431693989071, 0.44699453551912566, 0.49726775956284147, 0.5355191256830601, 0.4808743169398907, 0.48743169398907105, 0.4546448087431693, 0.47650273224043715, 0.5158469945355192, 0.5366120218579234, 0.478688524590164, 0.4819672131147541, 0.46666666666666673, 0.47431693989071044, 0.5180327868852459, 0.5333333333333334, 0.478688524590164, 0.4819672131147541, 0.45901639344262296, 0.4721311475409837, 0.4972677595628416, 0.5005464480874318, 0.478688524590164, 0.4819672131147541]","[0.7442622950819672, 0.7672131147540984, 0.7748633879781421, 0.6622950819672132, 0.7491803278688525, 0.7453551912568306, 0.7491803278688525, 0.7333333333333334, 0.7300546448087432, 0.5737704918032787, 0.7158469945355193, 0.7387978142076502, 0.6098360655737705, 0.5540983606557377, 0.5103825136612021, 0.5677595628415301, 0.4896174863387978, 0.6502732240437159, 0.6622950819672132, 0.7054644808743169, 0.6841530054644809, 0.6213114754098361, 0.5486338797814208, 0.7234972677595628, 0.7169398907103824, 0.7459016393442623, 0.7355191256830601, 0.6792349726775956, 0.5967213114754099, 0.7431693989071039, 0.740983606557377, 0.7491803278688525, 0.7377049180327868, 0.7316939890710382, 0.6524590163934426, 0.7442622950819673, 0.7420765027322405, 0.7491803278688525, 0.7377049180327868, 0.7612021857923498, 0.7005464480874317, 0.7442622950819673, 0.7420765027322405]","[0.6699453551912569, 0.6765027322404371, 0.6939890710382514, 0.6852459016393443, 0.6229508196721312, 0.614207650273224, 0.6229508196721312, 0.5961748633879782, 0.6295081967213115, 0.5628415300546448, 0.6, 0.6502732240437159, 0.6863387978142076, 0.4661202185792349, 0.4622950819672131, 0.41366120218579233, 0.5530054644808743, 0.6612021857923497, 0.6852459016393443, 0.5912568306010929, 0.6229508196721312, 0.4978142076502733, 0.580327868852459, 0.692896174863388, 0.6978142076502732, 0.6546448087431693, 0.6655737704918032, 0.533879781420765, 0.6131147540983606, 0.6885245901639344, 0.6890710382513661, 0.659016393442623, 0.6655737704918032, 0.5765027322404372, 0.6382513661202186, 0.6852459016393443, 0.6890710382513661, 0.6579234972677596, 0.6655737704918032, 0.6300546448087432, 0.673224043715847, 0.6852459016393443, 0.6890710382513661]","[0.6683060109289617, 0.666120218579235, 0.6622950819672131, 0.6136612021857923, 0.6748633879781422, 0.6836065573770491, 0.6748633879781422, 0.7060109289617487, 0.6322404371584699, 0.5174863387978141, 0.6273224043715846, 0.6699453551912569, 0.6273224043715847, 0.5513661202185793, 0.5704918032786885, 0.44863387978142083, 0.4295081967213115, 0.5890710382513662, 0.6136612021857923, 0.6710382513661202, 0.6666666666666666, 0.5174863387978142, 0.46775956284153003, 0.6338797814207651, 0.651912568306011, 0.6863387978142077, 0.6819672131147541, 0.5907103825136613, 0.5191256830601093, 0.6480874316939891, 0.6573770491803278, 0.6715846994535519, 0.6699453551912569, 0.6442622950819672, 0.5825136612021858, 0.6480874316939891, 0.6573770491803278, 0.6726775956284152, 0.6699453551912569, 0.6770491803278689, 0.619672131147541, 0.6480874316939891, 0.6573770491803278]","[0.7000000000000001, 0.719672131147541, 0.7207650273224043, 0.6486338797814208, 0.707103825136612, 0.692896174863388, 0.707103825136612, 0.6557377049180327, 0.7131147540983607, 0.5311475409836065, 0.708743169398907, 0.7213114754098361, 0.6480874316939891, 0.4153005464480874, 0.38907103825136613, 0.4207650273224044, 0.6109289617486339, 0.6174863387978142, 0.6486338797814208, 0.5890710382513661, 0.594535519125683, 0.5169398907103825, 0.659016393442623, 0.6896174863387978, 0.6950819672131148, 0.6699453551912568, 0.6688524590163933, 0.5584699453551912, 0.6863387978142076, 0.6918032786885246, 0.6939890710382514, 0.6754098360655738, 0.6721311475409837, 0.6229508196721312, 0.7453551912568306, 0.6907103825136612, 0.6939890710382514, 0.6754098360655737, 0.6721311475409837, 0.6775956284153005, 0.805464480874317, 0.6907103825136612, 0.6939890710382514]","[0.6371584699453552, 0.6650273224043716, 0.6868852459016394, 0.5770491803278689, 0.6704918032786886, 0.6743169398907104, 0.6704918032786886, 0.6961748633879781, 0.6497267759562841, 0.5693989071038251, 0.5846994535519126, 0.6278688524590164, 0.5442622950819671, 0.4688524590163934, 0.5300546448087431, 0.6251366120218579, 0.4699453551912569, 0.5344262295081967, 0.5770491803278689, 0.6010928961748634, 0.6426229508196721, 0.6426229508196721, 0.5234972677595628, 0.6098360655737705, 0.6120218579234973, 0.6295081967213114, 0.6426229508196721, 0.6786885245901639, 0.5693989071038251, 0.6131147540983607, 0.6153005464480874, 0.6360655737704918, 0.639344262295082, 0.6972677595628415, 0.5879781420765027, 0.6131147540983607, 0.6153005464480874, 0.6360655737704918, 0.639344262295082, 0.6710382513661203, 0.605464480874317, 0.6131147540983607, 0.6153005464480874]","[0.6282201405152223, 0.6329039812646371, 0.635831381733021, 0.6065573770491803, 0.6229508196721312, 0.6241217798594847, 0.6229508196721312, 0.6165105386416861, 0.6094847775175645, 0.4718969555035129, 0.5778688524590163, 0.6007025761124123, 0.6135831381733021, 0.5216627634660421, 0.5128805620608898, 0.5339578454332552, 0.5199063231850117, 0.6112412177985947, 0.6065573770491803, 0.616510538641686, 0.6124121779859485, 0.5813817330210773, 0.5433255269320842, 0.6311475409836066, 0.6217798594847775, 0.6329039812646369, 0.6311475409836066, 0.6405152224824356, 0.5784543325526932, 0.6405152224824356, 0.6346604215456674, 0.635831381733021, 0.6358313817330211, 0.6428571428571429, 0.5960187353629977, 0.6405152224824356, 0.6346604215456674, 0.635831381733021, 0.6358313817330211, 0.6399297423887588, 0.5936768149882904, 0.6405152224824356, 0.6346604215456674]","[0.533879781420765, 0.5480874316939891, 0.5480874316939891, 0.48688524590163934, 0.5546448087431695, 0.559016393442623, 0.5546448087431695, 0.5650273224043716, 0.5382513661202186, 0.3825136612021859, 0.45573770491803284, 0.48306010928961757, 0.4950819672131147, 0.5540983606557377, 0.5398907103825137, 0.4426229508196721, 0.4601092896174863, 0.4786885245901639, 0.48688524590163934, 0.5519125683060109, 0.5431693989071038, 0.46120218579234973, 0.47431693989071044, 0.5136612021857923, 0.5120218579234972, 0.5420765027322405, 0.5377049180327869, 0.5, 0.5202185792349727, 0.521311475409836, 0.5174863387978141, 0.5409836065573771, 0.5377049180327869, 0.5311475409836066, 0.5464480874316939, 0.521311475409836, 0.5174863387978141, 0.5415300546448087, 0.5377049180327869, 0.5366120218579236, 0.5595628415300546, 0.521311475409836, 0.5174863387978141]","[0.7177985948477752, 0.7154566744730679, 0.711943793911007, 0.7008196721311475, 0.6937939110070257, 0.6855971896955504, 0.6937939110070257, 0.6680327868852459, 0.6855971896955504, 0.5392271662763466, 0.6692037470725996, 0.7043325526932084, 0.7248243559718969, 0.5234192037470726, 0.506440281030445, 0.4074941451990632, 0.5099531615925059, 0.6715456674473068, 0.7008196721311475, 0.6762295081967213, 0.667447306791569, 0.5, 0.5544496487119439, 0.7113583138173302, 0.7300936768149883, 0.7072599531615925, 0.7113583138173302, 0.5655737704918034, 0.6024590163934427, 0.7218969555035128, 0.7312646370023418, 0.7148711943793911, 0.7113583138173302, 0.6100702576112412, 0.6387587822014051, 0.7242388758782201, 0.7324355971896955, 0.7148711943793911, 0.7113583138173302, 0.6820843091334894, 0.7019906323185012, 0.7242388758782201, 0.7324355971896955]","[0.7109289617486338, 0.7295081967213115, 0.7316939890710383, 0.6852459016393442, 0.7202185792349727, 0.7295081967213115, 0.7202185792349727, 0.7, 0.6868852459016394, 0.5836065573770493, 0.7087431693989071, 0.73224043715847, 0.6786885245901639, 0.46721311475409844, 0.44426229508196724, 0.5316939890710383, 0.49125683060109293, 0.6595628415300546, 0.6852459016393442, 0.6480874316939891, 0.6513661202185792, 0.5989071038251367, 0.5256830601092897, 0.707103825136612, 0.7103825136612022, 0.7049180327868853, 0.7027322404371585, 0.6415300546448087, 0.5486338797814208, 0.7038251366120218, 0.7038251366120218, 0.7109289617486338, 0.7027322404371585, 0.6765027322404372, 0.5956284153005464, 0.7038251366120218, 0.7038251366120218, 0.7103825136612022, 0.7027322404371585, 0.6972677595628416, 0.6601092896174863, 0.7038251366120218, 0.7038251366120218]","[0.696135831381733, 0.6855971896955504, 0.6838407494145199, 0.6574941451990632, 0.6867681498829039, 0.6820843091334894, 0.6867681498829039, 0.6574941451990634, 0.6850117096018735, 0.6042154566744732, 0.6469555035128806, 0.6592505854800937, 0.6018735362997658, 0.4648711943793911, 0.5005854800936769, 0.4672131147540984, 0.5322014051522248, 0.6340749414519906, 0.6574941451990632, 0.6206088992974239, 0.6604215456674473, 0.531615925058548, 0.5667447306791569, 0.6779859484777517, 0.6902810304449648, 0.6920374707259953, 0.7060889929742389, 0.585480093676815, 0.6159250585480094, 0.6873536299765808, 0.6937939110070258, 0.696135831381733, 0.7072599531615925, 0.6615925058548009, 0.629976580796253, 0.6850117096018735, 0.6914519906323185, 0.696135831381733, 0.7072599531615925, 0.689695550351288, 0.6580796252927401, 0.6850117096018735, 0.6914519906323185]","[0.7584699453551913, 0.7551912568306011, 0.7579234972677595, 0.6989071038251367, 0.7595628415300546, 0.7601092896174864, 0.7595628415300546, 0.7349726775956285, 0.7366120218579235, 0.639344262295082, 0.6918032786885246, 0.7349726775956285, 0.6098360655737706, 0.4907103825136613, 0.43551912568306017, 0.41803278688524587, 0.5797814207650273, 0.7021857923497268, 0.6989071038251367, 0.7049180327868853, 0.6775956284153005, 0.5131147540983607, 0.6240437158469945, 0.7431693989071039, 0.7366120218579235, 0.7469945355191256, 0.7355191256830601, 0.5765027322404371, 0.6644808743169399, 0.7519125683060109, 0.7420765027322405, 0.7530054644808744, 0.740983606557377, 0.6382513661202186, 0.7038251366120218, 0.7497267759562842, 0.7420765027322405, 0.753551912568306, 0.740983606557377, 0.7273224043715847, 0.7278688524590164, 0.7497267759562842, 0.7420765027322405]","[0.6284153005464481, 0.6234972677595628, 0.6071038251366121, 0.6743169398907104, 0.5650273224043716, 0.5704918032786884, 0.5650273224043716, 0.5846994535519126, 0.5595628415300546, 0.4546448087431694, 0.5934426229508197, 0.6076502732240437, 0.6622950819672131, 0.49781420765027323, 0.5322404371584699, 0.4366120218579235, 0.48415300546448087, 0.6546448087431694, 0.6743169398907104, 0.6322404371584698, 0.6316939890710382, 0.46939890710382515, 0.5081967213114754, 0.6666666666666667, 0.6715846994535519, 0.6442622950819672, 0.6459016393442623, 0.49453551912568317, 0.5005464480874318, 0.6612021857923498, 0.6540983606557377, 0.6398907103825136, 0.6502732240437159, 0.5327868852459017, 0.5202185792349726, 0.6524590163934426, 0.6540983606557377, 0.6398907103825137, 0.6502732240437159, 0.5775956284153004, 0.540983606557377, 0.6524590163934426, 0.6540983606557377]","[0.6440281030444964, 0.6651053864168619, 0.6750585480093676, 0.7254098360655736, 0.569672131147541, 0.5573770491803278, 0.569672131147541, 0.5357142857142858, 0.6018735362997658, 0.5234192037470726, 0.6598360655737705, 0.6574941451990632, 0.7259953161592506, 0.4759953161592506, 0.5017564402810304, 0.5286885245901639, 0.5146370023419204, 0.7207259953161593, 0.7254098360655736, 0.5878220140515222, 0.6065573770491803, 0.5626463700234192, 0.5281030444964872, 0.7049180327868851, 0.7049180327868853, 0.6217798594847774, 0.6264637002341921, 0.5655737704918032, 0.5398126463700235, 0.6978922716627635, 0.6967213114754097, 0.6288056206088993, 0.6334894613583139, 0.566744730679157, 0.5468384074941451, 0.6967213114754097, 0.6967213114754098, 0.6288056206088993, 0.6334894613583139, 0.6276346604215457, 0.5878220140515222, 0.6967213114754097, 0.6967213114754098]"
