Degree,Betweenness,Closeness,Clustering,random,iPA,Measures
-0.2311257446693406,-0.014326479541156739,-0.17627429982779974,-0.024507024174890278,0.04092771451268814,-0.014326479541156739,GCC
-0.1720568910918616,-0.20067359087692566,-0.2224844262603527,-0.0945612493575533,-0.10544137841782551,-0.20067359087692566,M
-0.12082094671198755,-0.0701854068679351,-0.07114896521726867,0.11798449772739691,0.0301296550400556,-0.0701854068679351,Density
0.10008979991887465,0.31514325053444187,0.05894231301202279,0.2538739358252918,0.18176994583596348,0.31514325053444187,r
-0.0934400121740152,-0.06998094818926735,-0.1629294748500552,-0.1444711836313529,-0.012861991107975028,-0.06998094818926735,e
-0.08847489362463101,-0.049354387002755774,-0.038463625585357895,-0.019575889499649432,-0.0177430956926149,-0.049354387002755774,Diameter
0.03060191431402406,-0.005502150703921988,-0.0066894365714491874,-0.033759283209229586,-0.02406475534693025,-0.005502150703921988,ASP
