,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.34840315221899626,0.48752679123173137,3.078754578754579,41.29564625850341,7,0.3279775402224382,0.08076923076923077,0.3295971346488335,0.0201820832888794,0.009523809523809528
1,0.322107369123041,0.4467124985386643,3.2312871287128715,37.59698255539839,7,0.3186525549106635,0.06891089108910892,0.3145334081521543,0.02253825382538254,0.009900990099009901
2,0.3069139966273187,0.3923741257731556,3.5614261168384878,33.13586156111928,8,0.3016502397945697,0.0586340206185567,0.2861568676553655,0.026962380177247242,0.010309278350515469
3,0.3255605381165919,0.36493405041792154,4.073398784478728,28.573553507424457,10,0.30276782158502585,0.05049088359046283,0.252597312840653,0.03377361301624975,0.010752688172043013
4,0.31221719457013575,0.32953451043338683,4.848153214774282,22.423831412033657,11,0.29599095804800213,0.04315628192032686,0.19836625903403562,0.041283622744296915,0.01123595505617977
5,0.35336538461538464,0.2842577030812325,5.816942551119766,17.497916070857247,15,0.30807726075504827,0.03753501400560224,0.1538939236504341,0.05008605851979344,0.011764705882352944
6,0.37786259541984735,0.24279835390946503,8.768779342723004,12.061749372568086,20,0.32226880969019334,0.03271604938271605,0.09414142928577317,0.07757852789498358,0.012345679012345678
7,0.2947976878612717,0.20952380952380956,7.591251885369532,8.571534250487646,17,0.32573240712775603,0.02939166097060834,0.0732256196758418,0.04067897015265436,0.012987012987012988
8,0.3364485981308411,0.2310502283105023,4.614035087719298,4.535718239142897,11,0.352893068902065,0.025494672754946726,0.04359040689135976,0.007454927433704203,0.0136986301369863
9,0.3333333333333333,0.15217391304347827,4.571428571428571,3.014977936717067,11,0.39613526570048313,0.021739130434782608,0.03250278542459948,0.003976282271506917,0.01449275362318841
10,0.2727272727272727,0.11794871794871796,3.138888888888889,1.9165567765567764,7,0.42226720647773275,0.01826923076923077,0.02329284246286018,0.0014270451770451772,0.015384615384615385
11,0.2,0.04918032786885246,2.3333333333333335,1.1934426229508197,5,0.46994535519125685,0.014754098360655738,0.017359386211845233,0.0004075206075761786,0.016393442622950827
12,0.375,0.05263157894736842,1.3333333333333333,0.7894736842105263,2,0.5228070175438597,0.012531328320802004,0.013575605680868843,5.6960583276372754e-05,0.017543859649122806
13,0.0,0.0,1.3333333333333333,0.49056603773584906,2,0.6163522012578616,0.008708272859216255,0.009192065795839382,2.845840803665443e-05,0.01886792452830188
14,0.0,0.0,1.0,0.24489795918367346,1,0.7551020408163265,0.00510204081632653,0.00510204081632653,0.0,0.02040816326530611
15,0.0,0.0,1.0,0.17777777777777778,1,0.8222222222222223,0.00404040404040404,0.004040404040404041,0.0,0.02222222222222221
16,0.0,0.0,1.0,0.04878048780487805,1,0.9512195121951219,0.0012195121951219512,0.0012195121951219512,0.0,0.024390243902439036
17,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.027027027027026994
18,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.03030303030303028
19,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.03448275862068962
20,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.04000000000000003
