,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.3087757313109426,0.25895824605502027,3.3569539925965097,23.132066052227334,8,0.325015216068168,0.08408249603384453,0.3072399734866518,0.03928256654327516,0.01612903225806451
1,0.3047895500725689,0.2565079365079365,3.5180790960451978,21.43507936507935,8,0.32116788321167883,0.07740112994350283,0.2927599342720419,0.04341515682836549,0.016666666666666663
2,0.2819548872180451,0.2349890530925014,3.5344155844155845,19.15615763546798,8,0.3381063705435418,0.07138535995160314,0.27127836827779905,0.042163598651801915,0.017241379310344827
3,0.2883116883116883,0.24060374149659866,3.6870286576168927,16.473511904761903,8,0.34035714285714286,0.06493506493506493,0.24015831846023433,0.042845117845117846,0.017857142857142853
4,0.2589928057553957,0.21737213403880074,3.8882978723404253,14.083303938859487,10,0.35295414462081126,0.05870020964360587,0.20975741941556802,0.043783260764392845,0.01851851851851851
5,0.2878787878787879,0.2256410256410257,4.1878787878787875,12.021947496947492,10,0.367032967032967,0.05279034690799397,0.18494388356609787,0.04760180995475115,0.019230769230769235
6,0.24087591240875914,0.15666666666666665,4.3090418353576245,9.49000144300144,11,0.3741379310344828,0.0473469387755102,0.14828480412771203,0.041717687074829916,0.02
7,0.14814814814814814,0.13194444444444442,5.174688057040998,7.0528809153809116,13,0.34352836879432624,0.041666666666666664,0.10498890157585856,0.04515494912118408,0.020833333333333332
8,0.2222222222222222,0.13768115942028983,4.84045584045584,5.020587866240039,12,0.3792906178489702,0.03671497584541063,0.0806608947645074,0.029622310057092666,0.0217391304347826
9,0.2,0.1212121212121212,3.303030303030303,2.731006493506494,8,0.3659090909090909,0.03171247357293869,0.04692642657226267,0.0073240712775596494,0.02272727272727272
10,0.16666666666666666,0.07142857142857142,2.6785714285714284,1.823809523809524,6,0.39583333333333337,0.027874564459930314,0.03634907424014339,0.002526132404181185,0.023809523809523815
11,0.25,0.075,2.6666666666666665,1.374166666666667,6,0.42,0.02564102564102564,0.030320747628439938,0.0013832658569500674,0.025
12,0.3333333333333333,0.07894736842105263,2.6666666666666665,1.1394736842105264,6,0.49835526315789475,0.02275960170697013,0.026410881674039564,0.0014224751066856329,0.02631578947368421
13,0.0,0.0,2.6666666666666665,1.0361111111111112,6,0.5341880341880342,0.020634920634920634,0.02470928542357114,0.0016806722689075631,0.027777777777777773
14,0.0,0.0,2.0,0.6715686274509803,4,0.6176470588235294,0.016042780748663103,0.018215771156947624,0.0005570409982174688,0.029411764705882346
15,0.0,0.0,1.0,0.375,1,0.625,0.012096774193548387,0.012096774193548383,0.0,0.03124999999999999
16,0.0,0.0,1.0,0.26666666666666666,1,0.7333333333333334,0.009195402298850575,0.009195402298850576,0.0,0.03333333333333334
17,0.0,0.0,1.0,0.14285714285714285,1,0.8571428571428572,0.005291005291005291,0.005291005291005291,0.0,0.03571428571428571
18,0.0,0.0,1.0,0.07692307692307693,1,0.923076923076923,0.003076923076923077,0.003076923076923077,0.0,0.03846153846153847
19,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.04166666666666664
20,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.04545454545454542
21,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.050000000000000024
22,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.055555555555555566
23,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0625
24,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0714285714285714
