,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.033116148834203864,0.05856442391012841,3.2142845691382766,166.01513333333304,5,0.3644185110663984,0.01195190380761523,0.31425698981796485,0.004446354556502567,0.001999999999999998
1,0.006059075990911386,0.00903935185185185,4.506306452193314,112.34647982804296,9,0.3199203096539162,0.007959290187891441,0.21664452065212594,0.00709264346631027,0.0020833333333333346
2,0.0052863436123348016,0.0069461697722567285,5.4222188480615445,88.31440724734233,13,0.31986485660123526,0.006734867860187553,0.17490511768220865,0.009035396535256928,0.0021739130434782626
3,0.008247422680412371,0.008062770562770563,6.4733463409934,66.80044777192518,15,0.3351370851370852,0.005870780699937875,0.13530048311492235,0.010742791600594213,0.002272727272727273
4,0.009698275862068966,0.005317460317460318,8.154395213837223,47.03773160638347,20,0.3441259398496241,0.005182407091714967,0.09662580834154039,0.013136198056434201,0.0023809523809523803
5,0.008733624454148471,0.0045833333333333325,11.119589254466089,31.366100971742718,29,0.3550712435233161,0.004837092731829574,0.061783316979167786,0.016571453760028217,0.002500000000000002
6,0.01092896174863388,0.006578947368421052,10.710078437176263,18.813532489112802,27,0.3740702804916483,0.004638244688237745,0.03868643613011822,0.009669034797489174,0.0026315789473684214
7,0.016042780748663103,0.008796296296296297,8.657534246575343,5.2152993241183365,21,0.39808641975308645,0.004178272980501393,0.010780085776103558,0.0009769620073692535,0.0027777777777777783
8,0.02097902097902098,0.011274509803921568,3.7973856209150325,3.1601824972413235,8,0.4202317290552584,0.00400832899531494,0.007391679114062655,0.00013121863920726698,0.0029411764705882374
9,0.033707865168539325,0.011979166666666667,2.911111111111111,1.9229166666666664,6,0.4470994475138121,0.0035462382445141066,0.005149245152081105,3.166834250113366e-05,0.003125000000000002
10,0.0379746835443038,0.005555555555555555,1.9333333333333333,1.198222222222222,4,0.5115608465608465,0.0028093645484949833,0.003515111328656478,1.4515199808459208e-05,0.003333333333333343
11,0.0,0.0,2.0,0.7327380952380954,4,0.5493770764119601,0.0022017409114183308,0.0024620851924999393,4.144150117693863e-06,0.0035714285714285865
12,0.0,0.0,1.3333333333333333,0.4230769230769231,2,0.6434911242603549,0.0015444015444015444,0.0016038016038016029,6.906983651169698e-07,0.003846153846153859
13,0.0,0.0,1.0,0.2916666666666667,1,0.7083333333333333,0.0012203626220362621,0.0012203626220362639,0.0,0.004166666666666675
14,0.0,0.0,1.0,0.23636363636363636,1,0.7636363636363637,0.0010792860107928601,0.0010792860107928601,0.0,0.004545454545454531
15,0.0,0.0,1.0,0.24,1,0.76,0.001206030150753769,0.0012060301507537678,0.0,0.004999999999999985
16,0.0,0.0,1.0,0.2222222222222222,1,0.7777777777777778,0.0012414649286157666,0.0012414649286157657,0.0,0.005555555555555567
17,0.0,0.0,1.0,0.1625,1,0.8375,0.0010220125786163522,0.0010220125786163522,0.0,0.006249999999999996
18,0.0,0.0,1.0,0.11428571428571428,1,0.8857142857142858,0.0008221993833504625,0.0008221993833504622,0.0,0.007142857142857167
19,0.0,0.0,1.0,0.06666666666666667,1,0.9333333333333333,0.0005602240896358543,0.0005602240896358543,0.0,0.008333333333333375
