,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.3087757313109426,0.25895824605502027,3.3569539925965097,23.132066052227334,8,0.325015216068168,0.08408249603384453,0.3072399734866518,0.03928256654327516,0.01612903225806451
1,0.3320754716981132,0.2814718614718615,3.8322033898305086,20.914907407407405,9,0.3324137931034483,0.08192090395480225,0.2696965454483212,0.0488310929281122,0.016666666666666666
2,0.3504273504273504,0.2963912524257352,4.379310344827586,18.985960591132997,10,0.34184599429608503,0.08045977011494253,0.23530370742625822,0.0603448275862069,0.017241379310344824
3,0.3566775244299674,0.28530328798185944,4.6571428571428575,17.75378401360544,10,0.34865339578454335,0.07922077922077922,0.22043925199079464,0.06772486772486772,0.01785714285714285
4,0.3698630136986301,0.2994708994708995,2.5544354838709675,13.09506172839506,5,0.3582375478927203,0.08106219426974144,0.21131940890816486,0.014527226791377733,0.018518518518518517
5,0.3733031674208145,0.3032967032967033,2.891954022988506,11.80064102564102,6,0.36363636363636365,0.0746606334841629,0.19438276173808092,0.017088989441930623,0.01923076923076923
6,0.37719298245614036,0.3018571428571428,2.341991341991342,8.525333333333334,5,0.36883720930232555,0.07020408163265306,0.14845447184934188,0.008945578231292517,0.02
7,0.3317972350230415,0.2807539682539682,2.6405228758169934,7.002777777777779,6,0.35476190476190483,0.06205673758865248,0.12389890803741532,0.009000154178230036,0.020833333333333332
8,0.3096774193548387,0.2421325051759834,2.4761904761904763,5.850724637681158,5,0.36656671664167917,0.05603864734299517,0.10617708905971629,0.00889328063241107,0.021739130434782608
9,0.20689655172413793,0.17575757575757575,3.076923076923077,4.729545454545455,6,0.36060606060606065,0.04756871035940803,0.08556527687853084,0.00928722440350347,0.022727272727272724
10,0.21428571428571427,0.20396825396825397,2.5303030303030303,3.938888888888889,5,0.355952380952381,0.04645760743321719,0.07776778059103741,0.005981416957026712,0.023809523809523808
11,0.2631578947368421,0.21416666666666667,2.4363636363636365,3.198333333333333,5,0.4029411764705883,0.04358974358974359,0.06482952828998384,0.005263157894736843,0.025
12,0.24324324324324326,0.2017543859649123,2.8214285714285716,2.483333333333333,6,0.4041353383458647,0.03982930298719772,0.05607351995829583,0.0034376481744902796,0.02631578947368421
13,0.42857142857142855,0.21296296296296297,2.8214285714285716,1.718518518518519,6,0.5013888888888889,0.031746031746031744,0.04009252439569493,0.002987861811391223,0.027777777777777766
14,0.2727272727272727,0.08823529411764706,2.8214285714285716,1.3294117647058825,6,0.5274509803921569,0.026737967914438502,0.03330991407818046,0.0028966131907308384,0.029411764705882346
15,0.5,0.09375,1.0,0.84375,1,0.53125,0.024193548387096774,0.02620967741935483,0.00020161290322580645,0.031250000000000014
16,0.0,0.0,1.3333333333333333,0.7,2,0.5666666666666668,0.020689655172413793,0.02298850574712644,0.0002463054187192118,0.03333333333333331
17,0.0,0.0,1.3333333333333333,0.39285714285714285,2,0.7071428571428571,0.013227513227513227,0.014109347442680775,0.00010175010175010176,0.035714285714285685
18,0.0,0.0,1.0,0.23076923076923078,1,0.7692307692307692,0.009230769230769232,0.009230769230769232,0.0,0.0384615384615385
19,0.0,0.0,1.0,0.08333333333333333,1,0.9166666666666667,0.0036231884057971015,0.0036231884057971015,0.0,0.041666666666666644
20,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.04545454545454542
21,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.050000000000000024
22,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.055555555555555566
23,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0625
24,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0714285714285714
