,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.015541519639834961,0.21164149391862885,3.5790861869349904,433.04226279223013,9,0.6239495375010886,0.003057614211124094,0.2561328408888205,0.0014697715204288594,0.0006389776357827455
1,0.01335921443251884,0.08223625146676884,5.264708867826374,137.7893729136231,11,0.6380647538445193,0.0015645584109189523,0.08222786231734641,0.0011906649983424915,0.0006653359946773122
2,0.03072289156626506,0.06098746654945969,9.842634658889075,32.718787913035975,25,0.6749271819598558,0.0011141953890045494,0.017006477729951983,0.0009510892789675241,0.0006939625260235868
3,0.03065189235861275,0.04984817091141412,5.904985210302287,10.181897709091313,12,0.7014706977833115,0.0010040720700619178,0.005998695770480367,6.802180923433679e-05,0.0007251631617113754
4,0.05995864920744314,0.04449389197820641,4.981054787506401,3.3946089597570235,10,0.7404979374592572,0.000832000516971195,0.002279573518564965,9.405379664805708e-06,0.0007593014426727494
5,0.04769475357710652,0.01776926924337283,2.909090909090909,1.758671978751662,5,0.7703515440155089,0.0006633752073047523,0.001289768796818173,1.999052899245134e-06,0.0007968127490040053
6,0.0430622009569378,0.00726459905001397,2.111111111111111,0.7272981279687063,3,0.8392742040339826,0.00042614355552805235,0.0005735509534253269,4.688047915600134e-07,0.0008382229673092949
7,0.07317073170731707,0.002652519893899204,1.5,0.17152961980548187,2,0.9217242135014019,0.000183094293561184,0.00014407590849458435,5.26718535828923e-08,0.0008841732979664281
8,0.0,0.0,1.0,0.037418147801683815,1,0.9667370069832706,7.532679566818371e-05,3.503571891543429e-05,0.0,0.0009354536950421281
9,0.0,0.0,0.0,0.0,0,0.9940417080436942,1.1845510847526558e-05,0.0,0.0,0.0009930486593843029
10,0.0,0.0,0.0,0.0,0,0.9936507936507937,1.3451708366962605e-05,0.0,0.0,0.0010582010582010967
11,0.0,0.0,0.0,0.0,0,0.9932049830124575,1.5408201785810587e-05,0.0,0.0,0.001132502831257086
12,0.0,0.0,0.0,0.0,0,0.9926918392204629,1.7824782389115e-05,0.0,0.0,0.0012180267965894915
13,0.0,0.0,0.0,0.0,0,0.9934123847167325,1.7381570668251866e-05,0.0,0.0,0.0013175230566534774
14,0.0,0.0,0.0,0.0,0,0.9928263988522238,2.06137964016557e-05,0.0,0.0,0.001434720229555236
15,0.0,0.0,0.0,0.0,0,0.9921259842519685,2.4839166397575698e-05,0.0,0.0,0.0015748031496063224
16,0.0,0.0,0.0,0.0,0,0.9930191972076788,2.4408401371752157e-05,0.0,0.0,0.0017452006980802624
17,0.0,0.0,0.0,0.0,0,0.9921722113502935,3.069721039100572e-05,0.0,0.0,0.00195694716242665
18,0.0,0.0,0.0,0.0,0,0.9910913140311804,3.9770919503658924e-05,0.0,0.0,0.0022271714922049413
19,0.0,0.0,0.0,0.0,0,0.9922480620155039,4.016548178495401e-05,0.0,0.0,0.002583979328165428
