,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.34840315221899626,0.48752679123173137,3.078754578754579,41.29564625850341,7,0.3279775402224382,0.08076923076923077,0.3295971346488335,0.0201820832888794,0.009523809523809528
1,0.34167604049493816,0.4796677251148557,3.2875247524752473,37.70160301744461,7,0.3219939641022926,0.07405940594059406,0.3083042731020357,0.02310631063106311,0.009900990099009898
2,0.32712456344586727,0.4627572147512463,3.5702319587628866,34.168286696121754,8,0.31025399199973985,0.06808419243986254,0.28458978651422745,0.02705507325013565,0.010309278350515464
3,0.3389462248777838,0.46800121454570676,4.005376344086022,30.16298856460146,9,0.3146490044564373,0.06147732585320243,0.2545824803272298,0.03302611367127497,0.010752688172043015
4,0.3321351545650611,0.4754615267773163,4.9181942544459645,24.417641097978166,11,0.32972237617775985,0.05694586312563841,0.193599028807369,0.04203503457668511,0.011235955056179773
5,0.33941605839416056,0.43949653575951153,3.8619607843137254,16.44563025210084,9,0.347274407145057,0.05350140056022409,0.15800209128578618,0.014147345685262061,0.011764705882352944
6,0.3442028985507246,0.3648630720526145,2.167741935483871,11.619419949049574,5,0.3776047810018086,0.04845679012345679,0.12001646250153393,0.007438662290982965,0.012345679012345677
7,0.30625,0.2876369662083947,2.3333333333333335,8.917738610595753,5,0.3873376623376623,0.04101161995898838,0.09501795786090332,0.006393255866940075,0.012987012987012986
8,0.2891566265060241,0.25009784735812135,2.8547008547008548,6.923026744944553,7,0.354544115480925,0.03538812785388128,0.07676680145645595,0.00554162111175424,0.0136986301369863
9,0.39473684210526316,0.2280193236714976,3.0549450549450547,3.624499654934437,7,0.3605621431708388,0.028132992327365727,0.04172426817927186,0.002258528330215928,0.014492753623188406
10,0.38461538461538464,0.20564102564102565,2.1272727272727274,2.793846153846154,4,0.37549857549857546,0.025961538461538463,0.0357469202759109,0.0012973137973137973,0.015384615384615387
11,0.4375,0.226775956284153,2.1904761904761907,2.053005464480874,4,0.3861990087685856,0.023497267759562842,0.02890855274051996,0.0007779938871908866,0.016393442622950817
12,0.45454545454545453,0.1608187134502924,1.6,1.5888888888888888,3,0.4370485036119711,0.021303258145363407,0.02507021748093178,0.0004898610161768057,0.017543859649122806
13,0.5714285714285714,0.1761006289308176,2.0,1.2044025157232703,4,0.469601677148847,0.019593613933236574,0.021627272098970213,0.00021343806027490829,0.018867924528301896
14,0.7058823529411765,0.19047619047619047,1.1666666666666667,0.9387755102040817,2,0.5617103984450923,0.017857142857142856,0.01892006802721088,7.236937328122738e-05,0.020408163265306117
15,0.8571428571428571,0.13333333333333333,1.3333333333333333,0.5555555555555556,2,0.6870370370370371,0.012121212121212121,0.012457912457912456,2.3490721165139772e-05,0.022222222222222223
16,1.0,0.14634146341463414,1.0,0.4878048780487805,1,0.7170731707317073,0.012195121951219513,0.012195121951219513,0.0,0.02439024390243904
17,1.0,0.16216216216216217,1.0,0.5405405405405406,1,0.6864864864864865,0.015015015015015015,0.015015015015015018,0.0,0.02702702702702705
18,1.0,0.18181818181818182,1.0,0.5454545454545454,1,0.696969696969697,0.017045454545454544,0.017045454545454544,0.0,0.0303030303030303
19,1.0,0.20689655172413793,1.0,0.4827586206896552,1,0.7536945812807881,0.017241379310344827,0.017241379310344824,0.0,0.034482758620689634
20,1.0,0.24,1.0,0.56,1,0.7142857142857143,0.023333333333333334,0.023333333333333334,0.0,0.04000000000000001
