,CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,DAGI,DALI,inDAGI,inDALI,PAGI,PALI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_PALI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_PALI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_PALI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PAGI_0.8_0.2,CN_PALI_0.8_0.2
0,0.5080227743271222,0.5427018633540373,0.5438017598343685,0.7664337474120083,0.4862189440993789,0.48130175983436857,0.4862189440993789,0.47793737060041414,0.4870600414078675,0.5428959627329193,0.5503364389233955,0.8216873706004141,0.801953933747412,0.2192028985507246,0.20373964803312633,0.7664337474120083,0.8026009316770186,0.849508281573499,0.8134704968944099,0.2602225672877847,0.22780797101449277,0.7574404761904762,0.7556288819875776,0.8459497929606625,0.8253752587991718,0.30764751552795033,0.2604166666666667,0.703222049689441,0.6609083850931677,0.7822204968944099,0.7699922360248447,0.3277691511387164,0.29548395445134573,0.6612965838509317,0.6590967908902692,0.6695781573498966,0.6851061076604555,0.35863095238095244,0.3277044513457557,0.635546066252588,0.6390398550724637
1,0.6586599241466499,0.6981668773704173,0.6992730720606827,0.6901074589127686,0.5986093552465234,0.6220764854614412,0.5986093552465234,0.6776232616940582,0.5987673830594185,0.7210018963337548,0.5589443742098609,0.7006953223767383,0.6972187104930468,0.1803097345132743,0.3078381795195954,0.6901074589127686,0.7894279393173199,0.711441213653603,0.730641592920354,0.26153603034134004,0.3401548672566372,0.7040929203539823,0.7853982300884956,0.7392541087231352,0.7513432364096082,0.34134007585335013,0.39009165613147917,0.7075695322376738,0.7724399494310998,0.7294563843236409,0.7363305941845765,0.42067003792667507,0.4539348925410872,0.696507585335019,0.7588495575221238,0.7081226295828066,0.7014064475347661,0.5617888748419723,0.5471713021491782,0.6813369152970924,0.7446270543615677
2,0.735540455120101,0.8008849557522123,0.8066529709228824,0.6934260429835651,0.6621365360303413,0.7134165613147914,0.6621365360303413,0.7993046776232615,0.6475189633375473,0.8079962073324904,0.4834070796460177,0.8108407079646017,0.8070480404551202,0.16861567635903915,0.1347977243994943,0.6934260429835651,0.7537926675094817,0.8237199747155499,0.8448957016434893,0.2211599241466498,0.15020543615676357,0.7302465233881164,0.7989886219974716,0.8509007585335019,0.85801201011378,0.342051201011378,0.18544563843236408,0.7604298356510746,0.7997787610619469,0.8474241466498104,0.8404709228824273,0.4382901390644753,0.25323957016434895,0.7597977243994942,0.8049936788874841,0.8358881163084703,0.8377844500632111,0.6257111251580278,0.41110935524652337,0.7713337547408344,0.809102402022756
3,0.6276265302393569,0.6341129179608989,0.6341129179608989,0.6566782386259821,0.5466837200803947,0.5701626164809063,0.5466837200803947,0.6707473049515804,0.5424812716974237,0.7080211949570618,0.47268408551068886,0.7371642609172301,0.7302210853279737,0.2701443449661977,0.274164078202083,0.6566782386259821,0.6873743833363786,0.7398136305499726,0.7384432669468299,0.301571350264937,0.2970034715877946,0.6619769778914673,0.6742188927462087,0.7514160423899142,0.7409099214324868,0.39694865704366894,0.3083318107071076,0.6599671112735247,0.676411474511237,0.7389000548145442,0.7241914854741458,0.4369632742554358,0.3488945733601316,0.6641695596564956,0.6855472318655216,0.7114927827516901,0.7015348072355199,0.5539009683902796,0.4537730677873196,0.6705645898044948,0.6879225287776357
4,0.7481884057971014,0.7717391304347826,0.7769151138716356,0.7479943064182195,0.670807453416149,0.676565734989648,0.670807453416149,0.7311076604554865,0.6568969979296067,0.7474767080745341,0.6322463768115942,0.7633928571428571,0.7510998964803313,0.28189699792960654,0.26054606625258797,0.7482531055900621,0.7226966873706004,0.8134704968944099,0.8233048654244307,0.34556159420289856,0.28629658385093165,0.7773680124223602,0.7899197722567288,0.848149585921325,0.8390916149068323,0.40806159420289856,0.32893374741200826,0.8007893374741201,0.8045419254658385,0.8488612836438922,0.8410326086956522,0.504787784679089,0.40275621118012417,0.8056418219461697,0.7994953416149069,0.8319099378881988,0.8414855072463767,0.6861413043478262,0.5183100414078675,0.8049948240165632,0.806353519668737
5,0.7556279620853081,0.820695102685624,0.818127962085308,0.7402251184834123,0.6549170616113744,0.6658767772511849,0.6549170616113744,0.7342022116903633,0.654719589257504,0.7737954186413902,0.6459320695102685,0.6974723538704581,0.7243285939968405,0.3191153238546603,0.28949447077409163,0.7402251184834123,0.7299565560821485,0.7371642969984202,0.7555292259083728,0.44885466034755134,0.3445892575039494,0.7489139020537124,0.7668838862559242,0.7754739336492891,0.7833728278041074,0.5606240126382307,0.4107424960505529,0.7698459715639809,0.7882109004739336,0.7999605055292258,0.7981832543443917,0.6261848341232228,0.48874407582938384,0.779719589257504,0.80815560821485,0.8011453396524486,0.8058846761453395,0.7144549763033174,0.5841232227488151,0.7937401263823064,0.8103278041074249
6,0.6628476611883692,0.6825221238938054,0.6814159292035399,0.828302781289507,0.5554677623261695,0.5692951959544881,0.5554677623261695,0.6400126422250316,0.5448798988621998,0.6573957016434893,0.5815423514538558,0.8971238938053098,0.9278603034134008,0.1167825537294564,0.0765644753476612,0.828302781289507,0.8303571428571428,0.8985461441213654,0.9239096080910241,0.15739570164348926,0.10785398230088498,0.8310682680151706,0.8265644753476612,0.8892225031605563,0.9134007585335019,0.2610619469026549,0.1429361567635904,0.8177939317319848,0.8185050568900126,0.8587231352718079,0.8904077117572694,0.36014538558786346,0.22432048040455116,0.8098925410872313,0.8038084702907711,0.7980404551201011,0.8085493046776233,0.5366624525916561,0.3844026548672566,0.7634323640960808,0.7673040455120101
7,0.6068193581780539,0.6270703933747412,0.6350284679089027,0.676177536231884,0.5399197722567288,0.5579063146997929,0.5399197722567288,0.6015139751552795,0.5327380952380952,0.6203416149068323,0.6087603519668736,0.742559523809524,0.7366718426501035,0.2570522774327122,0.2184265010351967,0.6763069358178053,0.7338250517598343,0.749611801242236,0.7260610766045549,0.348731884057971,0.26203416149068326,0.6749482401656315,0.6923524844720497,0.7387422360248448,0.7234730848861284,0.4237836438923396,0.3114648033126294,0.6661490683229814,0.6901526915113871,0.7050336438923396,0.691899585921325,0.5279503105590062,0.37862318840579706,0.6618788819875777,0.6845885093167703,0.6701604554865426,0.6684782608695652,0.542572463768116,0.44228778467908897,0.6592908902691512,0.6689311594202898
8,0.7496839443742099,0.7899020227560052,0.7973293299620734,0.6947692793931732,0.6948482932996208,0.7127844500632112,0.6948482932996208,0.7507901390644754,0.6800726927939318,0.6984039190897599,0.5790139064475346,0.7088337547408343,0.6739096080910241,0.31392225031605564,0.33746839443742094,0.6947692793931732,0.7480246523388118,0.7427307206068269,0.740992414664981,0.37816055625790135,0.3746839443742098,0.7252686472819216,0.7744943109987359,0.7906131479140329,0.7812895069532237,0.5026864728192162,0.43046776232616946,0.7451801517067004,0.7765486725663717,0.793141592920354,0.793299620733249,0.5933944374209861,0.5033185840707964,0.7636694058154235,0.7831858407079646,0.7879266750948167,0.7831858407079646,0.7168141592920354,0.5927623261694057,0.7690423514538558,0.7925094816687737
9,0.7034808488612837,0.7075569358178054,0.713768115942029,0.740036231884058,0.6337991718426501,0.646092132505176,0.6337991718426501,0.6853649068322982,0.6341873706004141,0.7133799171842651,0.5777691511387163,0.7736801242236024,0.7888845755693581,0.17895962732919257,0.21525621118012422,0.7410714285714286,0.7465062111801243,0.7902432712215322,0.8185817805383023,0.26636904761904767,0.2580227743271222,0.7562111801242236,0.7849378881987578,0.8114001035196687,0.8267339544513458,0.35888975155279507,0.3158643892339545,0.7749094202898552,0.7771739130434783,0.8045419254658386,0.8123706004140787,0.49611801242236025,0.3998447204968944,0.767663043478261,0.7784679089026915,0.7819616977225673,0.7861024844720497,0.6123188405797101,0.5126811594202899,0.7553053830227743,0.7648809523809523
