,CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,DAGI,DALI,inDAGI,inDALI,PAGI,PALI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_PALI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_PALI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_PALI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PAGI_0.8_0.2,CN_PALI_0.8_0.2
0,0.8309265699433063,0.8410132405948305,0.8429739716350595,0.6284414678766144,0.8177516346972413,0.8230134579506964,0.8177516346972413,0.8275756670108134,0.8107554927638609,0.80214050245431,0.7110751870166095,0.594653951348512,0.6036968610190367,0.38506629353909694,0.3891824702494158,0.6284120342697749,0.6217758879892772,0.7613987302794835,0.7671314912423699,0.5048123947182525,0.4616389537937655,0.7091755873136626,0.7464668351174627,0.8172467351337647,0.8178240866525386,0.5929185006067851,0.5307479305910268,0.7630175786556539,0.7934224945208208,0.8428256715390607,0.8356800974478799,0.6912663696136498,0.6118635548551867,0.7945522921987357,0.8143588454780923,0.8458448803637089,0.8375864895216358,0.7829305457443534,0.7137060986433372,0.8094185277762684,0.8221202611892988
1,0.8845840352116503,0.8911590501548661,0.890555661214657,0.7150555163107465,0.8609782825263996,0.8672600934630224,0.8609782825263996,0.8743501965259287,0.8512968899998189,0.8417637975692369,0.7378054302740495,0.6622357767755257,0.6690892789219149,0.36114582767302433,0.33259070079153763,0.715098534659204,0.6717292470430546,0.8254836168016084,0.8280126428661994,0.5045508884421018,0.4214258544802478,0.7985880925211469,0.8063257349345215,0.882001802242388,0.8802403140792262,0.6249105671176801,0.5213133275371769,0.8482901338549875,0.8575390787733883,0.8999766795268888,0.8935058142694126,0.735425836367259,0.6321308572877611,0.8739913329348477,0.8774939321487438,0.9021343893205818,0.8946152348349001,0.8440788639533409,0.7530090202684345,0.8854953449618721,0.8842296998677752
2,0.8676393341665307,0.8707740132949338,0.8716615497473237,0.6918233440199968,0.8510048180550271,0.8546942074661739,0.8510048180550271,0.8599639551522396,0.8439056584977086,0.8375264902461554,0.7310504175043924,0.6476604810809831,0.6697854969298483,0.3648012552301255,0.33275258562915466,0.6921595663750476,0.6883818761433824,0.7823441377311671,0.812497735876397,0.5103628937310947,0.4157112065061856,0.7703929612925428,0.7987929957072216,0.843836602727816,0.8622461917440997,0.6184646072198373,0.5089274393667699,0.8185123802278613,0.8409407886395334,0.8719038109728486,0.8811516238294481,0.7235267347715046,0.613219764893405,0.8437935843793586,0.858124354724773,0.8774441214294771,0.8840021554456701,0.8278666068938035,0.7284455432990997,0.8563877719212448,0.8640246608342843
3,0.8714119499978716,0.8814766992541302,0.8817758512233305,0.7092030023979454,0.8483737011128926,0.8498505422572848,0.8483737011128926,0.8507125255993682,0.8423989386608397,0.8426448817817632,0.7318676069261367,0.6305721488334256,0.6454032284764297,0.3741977288098718,0.3569805279263685,0.7092822244609353,0.699478789770658,0.7778944431043697,0.80107458225142,0.487698114278417,0.42480762045300835,0.786782685604287,0.8152517842700455,0.8524696000113512,0.8635417701283161,0.5864773850570635,0.5017866348832479,0.8371513638019022,0.8607098769811428,0.8810096438081455,0.8844173749355582,0.6936518296749294,0.597745836703227,0.8640833179618883,0.8786483533635088,0.8859486073470778,0.8865126211388112,0.8196184570852902,0.7175520619019916,0.8740227308199838,0.8845438937525718
4,0.8305099712003479,0.84100531616222,0.8444705573366662,0.637707393722038,0.8166897607274177,0.8232591153616259,0.8166897607274177,0.831385054972921,0.8085208027676647,0.7995390244344219,0.6888516817910123,0.678974442572769,0.6844162636526654,0.3351435001539604,0.3176123910956547,0.637862486188846,0.6159321849698418,0.7812437736600917,0.7964790613849191,0.4705935626437719,0.40224080312992444,0.7161819178032567,0.7367311036244091,0.8254530511329675,0.8376283758082921,0.579093761886649,0.4963185350214639,0.7692348620695901,0.7878018076762847,0.8437267927330689,0.8492704993751019,0.6848215417776087,0.597476181419696,0.7980741364632578,0.8071793095328661,0.8509346302233332,0.8528636635331196,0.776107609266605,0.7029718886413446,0.8130660309007588,0.8139920574544006
5,0.8714860801680885,0.8767275263091162,0.8776422322447427,0.687368680831024,0.8601665942147114,0.8659865239363147,0.8601665942147114,0.8698185531344528,0.8516353764784728,0.8416777608723216,0.7357043235704324,0.6494219692441451,0.6581886558350993,0.35809492111793373,0.3438411309750222,0.6871717020775597,0.6531804144251843,0.7983831893350722,0.8182599304461229,0.4956404300023547,0.4311061149450271,0.7745204586208769,0.7973190512416454,0.856495317792389,0.8732758698762882,0.6200291166295351,0.5256196906301509,0.8285005615026536,0.8486682424966944,0.8817595410168632,0.8873972087884221,0.7245467224546723,0.6279524171783586,0.8571858754913149,0.8694755384085928,0.8862945805937439,0.8891134144795233,0.8288662174645438,0.736273750656596,0.8723226738394102,0.8765396040500644
6,0.873506810483798,0.8821840641924323,0.8822044413048598,0.6823581752975059,0.8582817113151842,0.8649789889329638,0.8582817113151842,0.8690351663678023,0.8489444655762648,0.8398279718886413,0.7440272419351919,0.6501193193138801,0.658679970656958,0.3474286348240323,0.3344574707022406,0.6821034613921644,0.6598946729699868,0.8048382057273271,0.8207810320781033,0.49896869169881725,0.4264306997047582,0.7646975583691065,0.790862902787589,0.8647729536850876,0.8711340089478166,0.6194166711949138,0.5253027133257259,0.8177188049049975,0.8404687188683004,0.8844572442898804,0.8860545834918221,0.7295708127298085,0.6331044304370665,0.8481124001521491,0.8615273325001358,0.889698690430908,0.888271160499194,0.8292477222916553,0.7431838558930608,0.8612239399373292,0.8680163107464363
7,0.860578664710464,0.871895886540238,0.8735475647086527,0.6523540093100763,0.8488493723849373,0.8545617562353964,0.8488493723849373,0.8601767827709251,0.8416336104620624,0.8345831295622091,0.7255667101378398,0.6230471933923817,0.6243841583799743,0.3781075096451666,0.3781516600554257,0.6522691046749624,0.6516294897571048,0.7818437664148961,0.8059351736129979,0.4935291347425239,0.44504519190711656,0.7408291673459036,0.7803924631853503,0.8465082685793983,0.8630092013983228,0.5980659856182868,0.5217084171059067,0.7988043163252369,0.8292590429096705,0.872344183013639,0.8784075060225688,0.6984538299914869,0.6144310710210291,0.8320801409190531,0.8484316415801771,0.8760030067561448,0.8812784147512182,0.8025604973826731,0.7231157963375536,0.8477025937799997,0.8549251480736837
8,0.8660691644478256,0.8734230379104856,0.8747475502182616,0.6685085312177362,0.8590549095256209,0.8620118549511855,0.8590549095256209,0.8656389809632488,0.8525376297342825,0.8379419569273127,0.7364990309550978,0.6339557409118078,0.6275833650310638,0.38098521074462494,0.37377510913075773,0.6685923037910486,0.6502427140502454,0.7994065732036444,0.8096313553949537,0.49739512579470735,0.44522745385716095,0.751110552627289,0.7801954844318861,0.8660318064083755,0.8732803981234945,0.5949211179336702,0.5229797225090113,0.809269095618468,0.8345299226575378,0.8903745313264142,0.8942575033056205,0.7053480863627308,0.608998306435545,0.8439011302505027,0.8574451176438624,0.8929873299643174,0.8949208915213099,0.795176058251372,0.7091020032965639,0.8604179119346483,0.8655076617942726
9,0.8565655056240831,0.867018964299299,0.8674231103624409,0.6508687442264847,0.8424951094930175,0.8464403448713073,0.8424951094930175,0.8504591642666957,0.835179726131609,0.8314982611530729,0.7326364360883189,0.6260358365483888,0.6336874422648482,0.39310732851527835,0.3697359126229419,0.6508178014454165,0.6517483562462643,0.7718103026680432,0.7878674672607727,0.5301219004147875,0.4499356988896738,0.737987692224094,0.7840048723939937,0.8392608089260809,0.8486320165190459,0.6319508594613198,0.5426085420855296,0.798116022749914,0.8332971073556847,0.8674242424242424,0.8686581897878969,0.7353669691535801,0.6385632324439855,0.8319488217500769,0.855229672698292,0.8722275806480827,0.8734264340958902,0.8240821242913293,0.7387982484739807,0.8468875092829068,0.8617797822818744
