,CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,CH2_L2,CH2_L3,DAGI,DALI,inDAGI,inDALI,PALI,PAGI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PALI_0.8_0.2,CN_PAGI_0.8_0.2
28,0.1477909192107189,0.17994489027016036,0.197988561555685,0.12710286945111787,0.05646498274349184,0.05861560894359707,0.05646498274349184,0.06051373350314195,0.055830192361915096,0.11734130009401933,0.18230210420841683,0.2182268357531928,0.13955794492175838,0.08750350822727418,0.09657820958837778,0.036183909188367426,0.02948120929998884,0.13164306208228943,0.12710286945111787,0.14026107331636783,0.11703221393417901,0.15474033197168394,0.030509882872735344,0.15099806956784229,0.1489249310772275,0.2525061139100535,0.2532411337684448,0.15932089540655014,0.0321044407261442,0.17721786979816562,0.17029485745083794,0.24025576957873843,0.2538566552497187,0.22111738479617377,0.03548072235260419,0.1614253692926217,0.19885236279155066,0.20445799200544584,0.2061436881538395,0.2307213829734991,0.042858550106535276,0.19914316657588993,0.17965560751003726
29,0.11602885257694877,0.15691452913309484,0.15796093834927397,0.12918900744705955,0.046286674826213105,0.04805647011422627,0.046286674826213105,0.06573552991903461,0.041806052218372476,0.3121403493259537,0.13230210420841684,0.1708594216062131,0.24595830228271662,0.13147646188816225,0.1499670465713104,0.020405688029830157,0.035455031022009906,0.1275880055299774,0.12918900744705952,0.17311098496562918,0.27145137217980014,0.023570608302825858,0.03734637434683201,0.15697446075441038,0.14183325488728218,0.3076117404063438,0.337141462413196,0.03269419419585744,0.038792147098234205,0.15577697926243947,0.15168978577250083,0.23946508695949623,0.3082780549799017,0.09454776536962846,0.04173428396857594,0.15097018641898774,0.17560364630866107,0.18150802300676985,0.19176237301862636,0.11215231783781997,0.04659477810158459,0.17106642942509837,0.16198785270511798
30,0.18900864525259048,0.1493845938986813,0.16850911614820357,0.09766925665526105,0.03957198186606888,0.04043338949344512,0.03957198186606888,0.04419706975783848,0.0380212413575549,0.18420778841361576,0.1530561122244489,0.17547841015207202,0.1879654952386342,0.1712599277637164,0.2030470088958894,0.01990408575363224,0.019013195119779076,0.12378556158531308,0.10163751062351502,0.19241162318273025,0.26814692127845524,0.02188912223361055,0.01951594927781646,0.1307741611851164,0.11174062880002265,0.17014083983367265,0.29835304879373775,0.02443311474694431,0.020620848936981635,0.13413813694124155,0.12093082857434732,0.21614358902219205,0.256067056348167,0.10617892769927623,0.023000580599305317,0.12634308360380914,0.13094722496769665,0.24806907371363207,0.27106207850280356,0.18014932570439807,0.027682226797618975,0.15723001426604372,0.15661961652650047
31,0.19756834649197894,0.21577321009571188,0.22172559104809283,0.12925271524763074,0.03969953585546124,0.04005257026151267,0.03969953585546124,0.035983383256563105,0.03802015826274889,0.06397988595945225,0.1530561122244489,0.21992961403659858,0.2866763154082351,0.11482282141160778,0.12655331540481912,0.021090286560750446,0.01984916970647528,0.1384543812057565,0.12925271524763074,0.13745648750695597,0.1429283133656649,0.08409325194702823,0.02052780668311651,0.13965401033291136,0.15056622013124948,0.23905048487545222,0.2576772858392323,0.10227350301185868,0.021907146470184265,0.1563037892003009,0.18141524755596722,0.22611595248402794,0.2566012842773796,0.15201109061905355,0.02547999580271824,0.18051859671820408,0.20394339574039388,0.2292627361425036,0.22732353941974867,0.20936317766863827,0.03395241603156891,0.1944775686314989,0.20300029833935393
32,0.14530212316037117,0.18233781701860574,0.19802683972087878,0.0960630734490675,0.04377713260544563,0.046636278699980264,0.04377713260544563,0.07391577236464246,0.0414414229150653,0.26537245074880433,0.1874003689196575,0.22354720016078974,0.08394537315295271,0.13021472722175886,0.13533698972477165,0.020101484239306678,0.019839820189754213,0.10951109182429099,0.0960630734490675,0.20572393993859783,0.24049279602208556,0.022547156163090318,0.02098365501422951,0.11786790539918912,0.09172303412165791,0.2489752135829857,0.25839525339600355,0.03143460046642498,0.022942761282413637,0.14220993626250908,0.11023007932892635,0.2693381035075746,0.2663671444561303,0.12413128336519183,0.02569783467599817,0.14205357683924685,0.12606497579206674,0.20153364965245357,0.21009507293463403,0.14309417206635908,0.032406828155055925,0.15330913809560537,0.17447364328488152
33,0.056341433791455786,0.08335645518158684,0.08942196618130836,0.038837641201982784,0.038548054802981194,0.04226745767592544,0.038548054802981194,0.05599479757140221,0.03713974802634321,0.14912750353529977,0.0749311122244489,0.09169923673865413,0.09044143883573766,0.13307214938112616,0.12315528181022785,0.023775482687537937,0.02373425925940993,0.053280053253421916,0.038837641201982784,0.14896565550800572,0.11903949325520335,0.05655270255561318,0.024266802054301952,0.05632248918322906,0.04205186171621387,0.13238692047677586,0.11641021681808021,0.057048462057608385,0.024791741472814096,0.06309430569633792,0.04469760139195898,0.1084581155746485,0.10849578139932907,0.04878095510067754,0.0261705205086385,0.07019727375908585,0.048200670925446526,0.07853722746366353,0.08981921492399657,0.053569796951311616,0.029833350785228748,0.0637319903426217,0.05459457072161691
34,0.1286281102835854,0.1553833793057989,0.15622040504409707,0.09196365418346705,0.05009825079657978,0.054764128410428124,0.05009825079657978,0.09304437682320771,0.04409820054240436,0.2984511391347001,0.17136952476381334,0.2279874132269604,0.22406508127102623,0.14133927270320276,0.18194574028692903,0.020746447221534757,0.01922983039805942,0.1229019894887785,0.09196365418346705,0.258397449597465,0.2872352245973371,0.02385115169748446,0.020068194392336515,0.1413758389619988,0.10866453490188542,0.3795851325566054,0.3494140246197551,0.02733565743988056,0.02134850180933403,0.14389457007615766,0.12399018422933758,0.3371707738729464,0.36010477558413084,0.0414219873057694,0.02378164667033262,0.15991852692440156,0.1496400865823888,0.2242541503538175,0.22874107580464234,0.12205159631208705,0.02936015444243733,0.1608864094221212,0.17187325826893057
35,0.0642827007398255,0.1529349293591594,0.16890843736467612,0.11495899110767195,0.03722621968158957,0.038836826183569775,0.03722621968158957,0.04505886533447928,0.03794560622990577,0.1139689329393613,0.11555611222444889,0.14444794351004123,0.1606418814475058,0.07716567715393392,0.07812874976648226,0.02537566022492362,0.03094399162585179,0.13366725531704146,0.11526426270084529,0.1003191789967069,0.14307426060166045,0.028489987685950593,0.0317967326898581,0.14861898771562715,0.14102793772212785,0.15681114981153912,0.16039190703249778,0.03251729371605659,0.033148849761289415,0.15438901864632004,0.1451452902543725,0.1702435407781352,0.1643170217492726,0.039173014657594415,0.03524074649279932,0.15940824297556197,0.14776625754205966,0.13283395182895105,0.13633771439431902,0.06494678791940021,0.040149299902138454,0.15170641412234898,0.1410711645158284
36,0.05942712097521717,0.12105320986721048,0.1219891038952098,0.08233833722418202,0.038060912610544756,0.04200907735372554,0.038060912610544756,0.06694290924057048,0.038818947919794906,0.23247441751537867,0.15105210420841683,0.17772503463114053,0.16986269123522782,0.13387341465680863,0.15663486728761644,0.0223082572614635,0.025937685800677134,0.09097869024071253,0.08077583722418201,0.16150014756716957,0.22839366492567748,0.023041220350192987,0.026641394147049528,0.1050496954321848,0.09385014259711318,0.20495187033187098,0.21222258577882272,0.026534940473965683,0.027796595981011734,0.11076624329196906,0.1003389456528217,0.19301062539927263,0.1940683152117937,0.03217982594402062,0.030006370764934048,0.12002519635497222,0.10599039821348169,0.1201231466214476,0.13360851665358314,0.056888456908911075,0.035087451115760886,0.12986196845841072,0.11522542748856071
37,0.04923449346714892,0.09076829911653038,0.09200456285279411,0.07343216363825693,0.035158329434433006,0.037305156380535345,0.035158329434433006,0.04867034490123559,0.036254634307232296,0.14503875149593054,0.04256012024048096,0.08465646504416999,0.14731909963236858,0.17355235485043569,0.15147333828345994,0.0186682470480624,0.021756964730349847,0.10725234895846714,0.07343216363825693,0.1823768471620515,0.1681559776768538,0.019466296113253775,0.022025078489888196,0.11462470463580147,0.08349844474214398,0.1903798217730189,0.1924939065788806,0.02154615019553486,0.023034864085941728,0.10859076431433942,0.08796340556947554,0.14561075018497732,0.15550814322390133,0.02491622372490366,0.02507893978081531,0.09618153507281771,0.08654006480271928,0.09358516368726082,0.09505430055410433,0.03903637942329871,0.029685024204287723,0.08641501454522323,0.0761205537786625
