CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,CH2_L2,CH2_L3,DAGI,DALI,inDAGI,inDALI,PALI,PAGI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PALI_0.8_0.2,CN_PAGI_0.8_0.2
0.370816721822096,0.4024724380540693,0.43031564506511816,0.27115074209182155,0.4277055276461704,0.43640107311566817,0.4277055276461704,0.27434793207414154,0.4011688424579023,0.22786384111455607,0.4039817816615204,0.4097424410441925,0.3530065883625212,0.10188466997083223,0.11809358988550205,0.09339099771510628,0.08142489723051756,0.259290828153877,0.2711809537995187,0.36044746746053163,0.3706847179527572,0.14345455417256414,0.10649293132968987,0.3615973971827059,0.35024143789704393,0.38315059312261107,0.3857494434076052,0.1898823262114056,0.1309108357152612,0.37625062151412647,0.3709281627671276,0.3858167859336066,0.38596447378466536,0.28834028376667564,0.1578007226477941,0.379329323219203,0.37725471716565184,0.38614327617940875,0.3860639807361089,0.37383222009631545,0.21384630296285803,0.379329323219203,0.37734423024877317
0.3799023234405026,0.41449532113299237,0.4344284184152158,0.26797775858451695,0.45114864410866845,0.4554945215804814,0.45114864410866845,0.2909016886274035,0.4210951460833076,0.2601472472894905,0.4216989899055198,0.4245778157471071,0.35505156610115096,0.10576930259222989,0.12318363775752425,0.1032851711843249,0.09808186290342011,0.2538796462705129,0.26799189881057156,0.3763070010561647,0.38048700631713767,0.15963476530267928,0.12305902036629998,0.3650186156446409,0.3576329955941771,0.39656281004533445,0.39473477165667487,0.2055874554324244,0.1571612236833204,0.38006141320814624,0.3757209142965222,0.39838174404637533,0.39671391897480807,0.2867109797409295,0.2020822872323869,0.3858485402574583,0.3840567576661065,0.39819606440833816,0.3966900723353835,0.3745629028111045,0.2700926697877601,0.3860651923922844,0.3847987051246903
0.39310900752736405,0.42764443966523835,0.45771426984662683,0.24334421544718657,0.492582571400326,0.49785011016923425,0.492582571400326,0.30334890027940886,0.44710023544537436,0.2342971506635484,0.4438778995949724,0.4608929548205898,0.32513657925753914,0.09791214671656377,0.10932436178751029,0.10431909752274716,0.092287083274425,0.22380807581753087,0.24335456928660099,0.3651611548735201,0.37208904220967753,0.17446904931389703,0.11908645513507944,0.35956731536090336,0.3487885294741898,0.39911884981520546,0.4008501268786976,0.21895024835427346,0.15135258562882528,0.385900584892897,0.3824962134025357,0.404019905098249,0.4042551123760019,0.30749936762263946,0.1951870425843594,0.3965044090188727,0.39519975940639945,0.40414062847659393,0.4045030523154821,0.4030843428642384,0.25973278145756173,0.39685037223967895,0.3955748056554914
0.39732698905583336,0.4269978365818672,0.4416287147456117,0.283505941999871,0.45725714974423926,0.4541722728876996,0.45725714974423926,0.2945119083956662,0.44130563106070414,0.24749440198719097,0.4362390109077279,0.43931894344802985,0.3800866002053918,0.10080726841795484,0.11521175759401062,0.09134344323231,0.09140931218307871,0.26504817185906143,0.28357929289150335,0.36442394186540683,0.3779751879139531,0.14048615422853425,0.11793891241602375,0.37632668477189024,0.3709968536179763,0.40057763005643926,0.40581467163742424,0.18514549824778537,0.15175770382610484,0.39809119612560573,0.393689673133167,0.4079734422346742,0.41005106561062776,0.2662691001318824,0.19492938958055606,0.40248936768856086,0.40131134895858556,0.4080726685382684,0.4100548643020149,0.3912641365126013,0.2611028674011399,0.4028542401182351,0.40158748414845863
0.3768332489935645,0.40705150041880894,0.4190075856943844,0.2618388470550507,0.4943128453192769,0.49078147191058275,0.4943128453192769,0.29410987795160715,0.47585407189525886,0.23257285475355172,0.4314580957332424,0.4416195051746146,0.3542526680754883,0.10027958427601205,0.11428833056752982,0.0943427484361512,0.0957322544081679,0.23561219474037265,0.2619462726825273,0.343078910615815,0.3537182802751196,0.15210214745757222,0.12251774238244625,0.3512447468996517,0.3464859390259667,0.3811341238115993,0.38363882381794734,0.1961034579480213,0.15534413486994134,0.37222412207207567,0.37024977107211743,0.3882631341069765,0.38934107202256085,0.28926104009065357,0.19247670537601094,0.38161054753715234,0.3806077217336223,0.388096317139304,0.38930737591345316,0.3834158137244548,0.2503993811412978,0.3822842322242456,0.38118683804930353
0.4329643421972811,0.46674138602785487,0.4810745642610885,0.30135818896532424,0.5178945296935134,0.5215649711472461,0.5178945296935134,0.3240096237912853,0.4746567296418082,0.2872997100931817,0.4801676485161913,0.490562765134514,0.40282702481481303,0.10307912074461166,0.11734214298987017,0.09523926515351283,0.0874471694887144,0.2796487028825492,0.30137004521969496,0.4165429239996059,0.42568195083375016,0.15993608465502346,0.1161700998265081,0.4097083110734772,0.4031938729649308,0.4451724201034888,0.4478461221807043,0.21038499045832243,0.15301507947291004,0.4331328849394792,0.4292805117961893,0.44941351014387315,0.4501690257114654,0.29921455167896693,0.19952215377501478,0.43831052667663817,0.43719788293884676,0.44918856877307095,0.4501704185524869,0.42470925829056433,0.2703002136716608,0.43837644117400343,0.43727671517018013
0.4182773687710324,0.44756890803438243,0.45556921105972,0.2858136961891695,0.5159342258672961,0.5120879957789337,0.5159342258672961,0.31075624075723385,0.48207362412930815,0.2713323614088973,0.48746340472437677,0.4978189314427055,0.3806683207162288,0.10050982889841605,0.11577787908498459,0.09488816547369217,0.0917547063839384,0.26551201832858606,0.28582912401301663,0.3878048050103175,0.39654230571972626,0.1467721600463101,0.1197131750007542,0.3947439600206732,0.38665553396700447,0.42657310186594954,0.42748867915136496,0.2038010118975594,0.15582826543634615,0.41877814629027293,0.4144709351476123,0.4325429695191385,0.4336155325576445,0.3100270358685038,0.20158403003820577,0.4256553147059593,0.42448508173731453,0.4323815308459905,0.4336782225771786,0.4194479639928194,0.26943229583365785,0.42643843575382795,0.42525655617109615
0.4318094356360361,0.46465513950375426,0.48830803374556386,0.28445521145948005,0.5430602415895776,0.5573169144240258,0.5430602415895776,0.35121278190337507,0.49128187441475146,0.2870860469610884,0.5076078892981568,0.5233239740694632,0.3821632891189866,0.10180518913880882,0.11826254527094288,0.09794223936691242,0.08816114289028887,0.27254068446925905,0.28453361691059315,0.4198199148099959,0.42761828490423515,0.16462089813795322,0.11699019557355594,0.3994640645059385,0.38905590102494386,0.4418208687473043,0.44407713011979777,0.21848377088209636,0.15186007869625373,0.4267387413650405,0.41958638591852376,0.44416784603661696,0.444905805429928,0.32689240194436087,0.19439546977478786,0.43162268691955796,0.430270061740081,0.44422366057208684,0.4449351524388733,0.4280501335853156,0.26356221518539585,0.4319131464899035,0.4305522863346357
0.43395346099163246,0.46638147476357816,0.4956856630235734,0.3014281586710362,0.49992526819119754,0.5065479310337307,0.49992526819119754,0.3190073915225991,0.4762719928237702,0.27511052260477786,0.47918826760190397,0.4919549562177428,0.39936841104670445,0.09781970233715336,0.1108363437098798,0.11156217458068224,0.0988051911760694,0.289442829723274,0.3015241171728826,0.4081774519900654,0.4142995832014613,0.20402675821452057,0.12741761603903484,0.4128416652755462,0.4022777607891603,0.44318408229579753,0.4414551389153754,0.25594686430130864,0.16548203024293642,0.4357245555618867,0.43185475563877673,0.44602525465130555,0.4452495894660785,0.34175169437751807,0.21429095074809287,0.4415296620197723,0.4407958643384633,0.44580979072751115,0.4452040365518625,0.4432771148225844,0.28673907644055746,0.44242351492157295,0.44151461452634844
0.4695212477880176,0.502794191295588,0.5040751204948904,0.3161000183628413,0.5594699685386678,0.5648900969237575,0.5594699685386678,0.3322335505390578,0.5029059680481054,0.2778510777970605,0.5347388399664255,0.5368865447811239,0.4314897134448571,0.09801011002264659,0.11067914526959552,0.09389561807984903,0.08666648323765384,0.2865327311056959,0.31604004913564965,0.43303833710375317,0.4326570672210847,0.1635264291751918,0.11497504069594194,0.430500648586055,0.42730661686558885,0.4840604290379179,0.47937433170463284,0.21904815336111907,0.15366809775757911,0.4687544119511939,0.4666054236147871,0.49192046116044824,0.4878513556201974,0.3234092717119563,0.20607044842475547,0.47842762453942456,0.47834804777567835,0.49219346181266344,0.48796272652849204,0.4655341729081852,0.28536790202695556,0.4791859121150367,0.4784785330188284
