,CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,CH2_L2,CH2_L3,DAGI,DALI,inDAGI,inDALI,PALI,PAGI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PALI_0.8_0.2,CN_PAGI_0.8_0.2
0,0.11002555495276449,0.20828537885507586,0.21479580366229245,0.3604625425132364,0.005495827963424466,0.005562880791275371,0.005495827963424466,0.01702567466275919,0.00495453983366009,0.003365737265429225,0.01160871818963208,0.08339637930954381,0.23610418853619525,0.3791021078117144,0.3748739022844069,0.0027608354764898243,0.003039370472574588,0.3586958556516105,0.3604625425132364,0.3785493532771585,0.3769709183003638,0.0027873134844496245,0.0030522492243152833,0.3596818477002441,0.36035402963883745,0.379473517823032,0.3757882136551544,0.003019207780597747,0.0031870192528978907,0.3590153751637259,0.36057185899694355,0.3770050333138848,0.37908308664858703,0.009680055594197316,0.003358682803385897,0.36002586828635835,0.3601107725177136,0.37571748574486497,0.37947912033737696,0.04891747821234286,0.0035596347545915562,0.35604295990796697,0.35986516424007486
1,0.12338896319097421,0.23936890805439845,0.24300158989966214,0.37502585992673243,0.004573467625452781,0.004700858295170307,0.004573467625452781,0.01899869173464822,0.00401499467771048,0.003543973787291311,0.013368318263514912,0.09830784065148632,0.23082066793622658,0.3735383816634063,0.37631287496455224,0.0029721344293816942,0.002972158883656176,0.3773154624196217,0.37502585992673243,0.3769095002035018,0.38540389213544646,0.002970600498851895,0.0029936958367165634,0.38137288591502827,0.37536686296431343,0.3798512156001572,0.3910495240624088,0.0032267907167914402,0.003132394177606773,0.38672324800384034,0.37687847505726413,0.3837100050197778,0.3960588820488518,0.024062624175862527,0.003331754821838681,0.38538596371120193,0.37934544884028887,0.3872008421722561,0.3960588820488518,0.06884021968279967,0.003558824074346092,0.3857932675784127,0.3805449439591187
2,0.08508837881313484,0.23224703559325216,0.2514307513760893,0.4039282846561921,0.004612970038233541,0.004709792001056033,0.004612970038233541,0.02136485841646043,0.004336776997543725,0.003848520879814398,0.020274885113075465,0.09390597324267579,0.25593083789915916,0.401037532959511,0.38947531425458354,0.002879185408481276,0.0035920989429673866,0.40055904121652874,0.4039282846561921,0.4104798804088693,0.3976980608636573,0.0029357756631596056,0.003596498580530269,0.40180634735769966,0.40420633714215337,0.4127834818136925,0.4078183357033466,0.0031517385544017713,0.0037493729796631214,0.4032906756553205,0.40472270870903876,0.4120851860280572,0.4126035962803008,0.01983549804015365,0.004027388961397749,0.4036606739104169,0.40435611778934427,0.41177632633781813,0.41260360056325857,0.04141951484647031,0.0042407277921497795,0.40064593690321276,0.40158563409944736
3,0.057209196339383886,0.18179745664706098,0.19563439710162545,0.40982700727385357,0.0052383864897142425,0.005318264951493838,0.0052383864897142425,0.02249103966076231,0.005155470062821058,0.003614621007394067,0.023757797962827842,0.07306263673932746,0.25654408828178327,0.42367291447071553,0.42385192415330464,0.0029150723779012137,0.003012922868459638,0.40105777976636564,0.40982700727385357,0.42995333094317845,0.43206154138985253,0.003009486637188576,0.003025885711596096,0.40588328076884006,0.4132156953428222,0.4304743117324046,0.43896838456598575,0.003175470610989736,0.0031171253230530696,0.41118366165291736,0.41408896280041996,0.43208922084728596,0.4387835527162014,0.012487796822401295,0.0033260008323097766,0.4128354958924085,0.4157177805241836,0.4345253101140371,0.43860694701626446,0.03118003853525169,0.003610659442557563,0.41143697565338516,0.4083271626707121
4,0.10297556227253253,0.22570728427223408,0.2337223877482752,0.3237329317607257,0.00578094823621853,0.006075335318333523,0.00578094823621853,0.01600037056604397,0.0047976419372889045,0.003655623875828235,0.01684292052328725,0.08311765568233719,0.198970479254159,0.3210726234021209,0.31206674718609667,0.0031679213157137292,0.003103144678341474,0.32108483280581934,0.3237329317607257,0.33706243840197253,0.3227940725981018,0.00593625380018707,0.003122717380362373,0.32650084678294033,0.32438593206211763,0.33880669430893084,0.33341869485057896,0.006167417504061216,0.0032752085803470312,0.3330620289104264,0.3253830960677373,0.3394004725761778,0.3395920868121019,0.019491784095747523,0.0034715632798971285,0.3340238751956008,0.32904911223311256,0.335861185864192,0.33958441430205455,0.0426913058234005,0.0036225946760139022,0.3324770156541833,0.32894135108581823
5,0.07972898232083035,0.1774769994529986,0.1790629798150994,0.38879411689077736,0.0057821832338128916,0.005834193479220103,0.0057821832338128916,0.01329268087268038,0.005154815645307363,0.003472418360820969,0.022186472445700663,0.07254007197641367,0.29808464501386184,0.373550149117815,0.35905058397699613,0.002830024526467025,0.003268577466194348,0.38417692380467,0.38879411689077736,0.3854682744067803,0.37381688460530377,0.003104159800277064,0.0032749343943919308,0.38715316673225275,0.38952330874842556,0.39041811240183677,0.3850361922105377,0.0033261610194708358,0.0033939320517276054,0.3903404279835249,0.3901902748001156,0.3925288346479173,0.39287572463120923,0.01228770062791321,0.0035977162762672356,0.3916375282821398,0.3916737221793079,0.39255833887140656,0.39433733453782066,0.03432562963188057,0.0038700161893527626,0.39092773557527366,0.3875215158929388
6,0.10079835789753354,0.1854867319454313,0.18808843383871499,0.3888303656652934,0.0063423199591139574,0.006452771156125445,0.0063423199591139574,0.012665456938673502,0.005617340931184548,0.00437109313597028,0.03705034585581583,0.09416532844914988,0.28955085853490276,0.38541453924157665,0.3904966559141501,0.003122851411625938,0.0032380320180026897,0.3834710497941379,0.3888303656652934,0.3922425677820829,0.393460203321185,0.0033648622294496855,0.003248891596114615,0.38363827922640154,0.39030325068547733,0.39261016504328794,0.3962596117794274,0.0035660490085938513,0.003373621697399589,0.38476373481197407,0.390316605696779,0.3922797997774305,0.3953364438430085,0.019464904858706097,0.003587354863402877,0.38550034915884324,0.39030296862613206,0.3916697169990913,0.3953865329620329,0.040194933403044565,0.0038477606655179753,0.3847833770072357,0.38520194389469964
7,0.12337473863637169,0.23965258730245032,0.24679522809732476,0.4191821970900955,0.004988329957299309,0.004972851123928865,0.004988329957299309,0.018069543404497356,0.004622784241541566,0.003603477767171144,0.006836630197905716,0.08878166554337023,0.2807084301826607,0.4406767014312212,0.43645519282233514,0.002687889978866981,0.004796591476249771,0.41700783315141765,0.4191821970900955,0.4460164548345592,0.4444666368994957,0.002831374359996346,0.004820382790665401,0.41972433893779026,0.420740820460313,0.4415797370196738,0.4442169349976394,0.0030539897831164285,0.004966251910180686,0.424921916978294,0.42105772677326947,0.4375658506701352,0.4448433380937127,0.012840478019167621,0.005199715116204862,0.4282474214035591,0.4226203690615683,0.43634706460208467,0.4448433402465316,0.0652832158979277,0.0055098476503790675,0.4257279214819673,0.42085875834979847
8,0.09331433819756936,0.23325674668181506,0.24306046916627,0.40850030565379886,0.004736441089905832,0.004843038545208508,0.004736441089905832,0.014370502662566164,0.004305137707143638,0.003361214821887508,0.010606867698589472,0.07009146770459737,0.2563007536804371,0.39568753916036037,0.39096868824390985,0.002949711563956854,0.002915106082258626,0.40845370217136096,0.40850030565379886,0.40809150977923125,0.4046392915450431,0.0031519292124863704,0.0029193101268514265,0.4103086549745689,0.4089759802338197,0.41214202472108397,0.4142616507582178,0.0033424219703591072,0.003068027796367843,0.41287670369934165,0.40960090178693703,0.4135400603320458,0.41549185167779024,0.0042630391306266,0.003309660513610418,0.41396557368924525,0.41091871013552933,0.41250536181864494,0.4153692939029843,0.015806181796058836,0.0035266714088401444,0.41297129637492275,0.40870386790600916
9,0.101629667983202,0.2252547703353524,0.23311494333545496,0.35182644032867805,0.00491193579970314,0.004878442074311273,0.00491193579970314,0.01693612513791108,0.0051360502601714,0.00462365487822867,0.026087364535248136,0.08063235430830157,0.23535914809513075,0.37841209720925184,0.3714491094851727,0.00277808569756215,0.0034046361939152926,0.3497067147082379,0.35182644032867805,0.3899757022975057,0.3760879858703626,0.0028733803952243646,0.003419024134716343,0.3522393705890545,0.35472002221337046,0.3878764291358429,0.3800444083472068,0.003087072296733584,0.0035424234331781664,0.3542376267316155,0.35489039569368797,0.3843314101326862,0.3851777831364378,0.0071568300132059965,0.003732509375214079,0.35473347858846976,0.35538872639431046,0.38412224617178636,0.3851777890893562,0.0349835263565725,0.00394411132717007,0.35237381215906394,0.35486346491028486
10,0.08588964544637494,0.20225482691538244,0.2153227331160048,0.45301866886656095,0.0063964277763176175,0.006419952928889146,0.0063964277763176175,0.016466431444744675,0.006019700998792997,0.0040263319263123725,0.026860496171780962,0.08295966442474924,0.29564707465536044,0.4393549600916463,0.4422526177589709,0.0027842445263130083,0.0027228867848041586,0.45229718864320234,0.45301866886656095,0.4492092887174689,0.4494331552723772,0.002780259931854065,0.0027273741946325742,0.45547559264957804,0.4530542163705036,0.45321379696948816,0.45434085366907934,0.0029712902557714337,0.002824465671595169,0.45589830930734265,0.45347622736948406,0.4608470421135368,0.4580574409524591,0.014827536081778954,0.003072237064993001,0.4565676987292783,0.45544805375456654,0.45978823324132423,0.4618961796582978,0.02960645056449901,0.00343297592143946,0.45651287146569824,0.4563561315578697
11,0.11200302027207841,0.24368505673254676,0.25653212031831285,0.35294925933516347,0.004742776022064175,0.0049812993917322705,0.004742776022064175,0.02232242020689174,0.004182041521046518,0.01155711996011725,0.017212893229422415,0.09726952553119644,0.2009684794423273,0.3540688083044745,0.3492406357047801,0.0026903997623426335,0.0032657937821065665,0.35283940173528006,0.35294925933516347,0.35832456834555493,0.3513175645719082,0.0026818742395101425,0.003269669715673806,0.3552439927988779,0.35325031604901264,0.35904034251299805,0.3608554934316466,0.0029099946222251967,0.003423503617473921,0.3594736019230164,0.35388209090058104,0.3603930587264779,0.361599058749992,0.012994405379143033,0.0036430674960554613,0.36000180705718415,0.3554800200430177,0.3592690045747775,0.361599058749992,0.04505365687393963,0.0038116405620486887,0.3600014933350318,0.3503777244426517
12,0.08730248439553592,0.25071555244325766,0.2680977828020484,0.45779114899672324,0.005675261384134407,0.005749696094598444,0.005675261384134407,0.01769770688156342,0.005162887711434712,0.0038913060396657444,0.009345319386213182,0.08744392701271624,0.3089533579490508,0.4585678826981756,0.46137151962394607,0.0026594035344297204,0.0030285930891001994,0.4388047159523786,0.45779114899672324,0.46830131884850745,0.4623994930421095,0.0028388707072399496,0.0030366704748373114,0.4429575762210626,0.4593526165488763,0.4688314705628207,0.46529208051756266,0.0030560404951982018,0.0032081518941073865,0.4449549990361835,0.458314288772222,0.4707276260902835,0.47067895049828123,0.005080940778759683,0.0035544161885195905,0.446023643808286,0.45797934463291456,0.46989793828773796,0.47087904421118376,0.02401153878852252,0.00392675037178058,0.4467688915609212,0.4568734253264202
13,0.05897893645381895,0.17804130326270184,0.1840043083742949,0.3010007515875258,0.0045140542662193426,0.004835987505133348,0.0045140542662193426,0.013333856545670254,0.004090114751795195,0.0035730202781773727,0.019401666300680857,0.06915431495035414,0.19106051052042808,0.3119791699278832,0.3034161948568812,0.0030949013186493406,0.002997482983184768,0.29833212578178203,0.3010007515875258,0.32305537735457385,0.31318516835393395,0.0031221844722384433,0.0030035121687972863,0.3011061777323449,0.30123754849970363,0.32418880101241904,0.32032337135820893,0.0032866979381820684,0.0030909857436001737,0.30342650124505277,0.3014019934332494,0.3223464510391518,0.32206035300406743,0.005596266378699511,0.0032457274136294487,0.3037628393653486,0.3020549703493779,0.3202275393441383,0.32206035300406743,0.020123410551124685,0.0033923559819440214,0.30376919571362615,0.29866851420774276
14,0.08667927288180059,0.1926843239213395,0.19844550950262674,0.39703768375080073,0.00485019807519292,0.004926436512045292,0.00485019807519292,0.01408870047252904,0.004475145667906016,0.011847712337657006,0.0063623418653706,0.06900428466926462,0.264783181389989,0.3863702543757903,0.37388064550902644,0.0029072565951062147,0.0029617351643729944,0.3923530059523341,0.39703768375080073,0.396410946958761,0.3839783890106211,0.0030012644212453737,0.002975024522094619,0.3972739922653529,0.3974572188086898,0.3996038764130167,0.39406996782870607,0.0032144621459780625,0.0030999395258321455,0.4034702031917357,0.39841130840956474,0.4024139602778578,0.4076010595621019,0.017157917970846537,0.0033279940831494534,0.40654807097863865,0.40042432352174084,0.4048993257398885,0.40984264705652634,0.045903464830836925,0.003611867317925054,0.40520013232557056,0.39765822294930786
