CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,CH2_L2,CH2_L3,DAGI,DALI,inDAGI,inDALI,PALI,PAGI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PALI_0.8_0.2,CN_PAGI_0.8_0.2
0.14682654567450704,0.157407624739699,0.14424443577803517,0.033580729169355845,0.06966286506505907,0.06637984284660323,0.06966286506505907,0.0411680172500731,0.0708984013339389,0.06912749031314486,0.12691326530612246,0.15110902125814715,0.11271922674064824,0.019099178798134994,0.021406042526063717,0.019968449183081778,0.01617708657630923,0.04564785377838789,0.033580729169355845,0.03195230398336836,0.044570603690821324,0.03535675722558641,0.01761774517775596,0.10128185592649486,0.05594496967962685,0.12415315725687955,0.16223858947665468,0.046696754044391026,0.01958395837208678,0.14994599729395522,0.09580517307873634,0.16144934942683042,0.17660244842279604,0.13693502283530135,0.022765453840565237,0.17514470864728202,0.16161567027265858,0.1631083049818498,0.1771580879507646,0.16791578029087578,0.029316352299819774,0.1894513650751194,0.18058103674314435
0.14186637513784656,0.14196743897010888,0.12552919918326616,0.04399735340652163,0.09823992546861768,0.08560516027800652,0.09823992546861768,0.0578576194631662,0.1022003377901224,0.11407439161126746,0.10408636296222637,0.15569906449753879,0.12807306337405183,0.018476523174407303,0.022834805705188334,0.020377316264091408,0.016920308300729367,0.03779131906638125,0.04399735340652163,0.03549917553216151,0.048208545576597095,0.08172459100728663,0.01882668868626929,0.07096035801842493,0.08431082379960364,0.10653350840089047,0.14571871913639173,0.08502372121638696,0.021767141118749254,0.11950999947376384,0.11160213394636964,0.16009034003955955,0.18037968681530475,0.12000847586999598,0.026664982740171282,0.15316156570201478,0.14599459418923208,0.16036504277961283,0.1816494764290134,0.16478135765790108,0.037659564147700164,0.1612613671238341,0.16021792943490834
0.1176813677969702,0.12966074297897653,0.1111978724317809,0.03352197889057179,0.0931795425517795,0.08725676286338598,0.0931795425517795,0.0489570276488938,0.08983553380093966,0.07225892265570738,0.1391367719626581,0.16692311701664858,0.10572141192938231,0.01942902813277999,0.027898002414115754,0.017476403883889144,0.017957644399442127,0.02860693337555401,0.03352197889057179,0.03141286926454866,0.06293746280419651,0.02491858610341028,0.01942484356975026,0.054122807419591815,0.06511304293509777,0.1034588955015491,0.14224059914370404,0.029977743884301328,0.02141753264710822,0.11850807873972903,0.0836951506881086,0.14186571098463863,0.15267033437847025,0.083023456431869,0.024513651403376576,0.13880324964300744,0.11590225844158313,0.14445434970183785,0.1523710646448452,0.13787834526884457,0.03211732219206462,0.14408445769755585,0.12691054745236735
0.1461067880880098,0.17879524144838504,0.17721867100848157,0.03737066019009907,0.05524023254696074,0.04778396223507406,0.05524023254696074,0.03561038141025093,0.06546173737804134,0.044090164897635974,0.08862329719254806,0.13822361291274762,0.11912755114498345,0.016658888497040815,0.018856875753601385,0.02077006351015335,0.01747693192219878,0.03956522386147055,0.03737066019009907,0.023464620449071428,0.04636167378690087,0.05748448096388354,0.018605264788514132,0.1008523532955426,0.06166754545468967,0.1328165508378304,0.20417516303699257,0.06080314575606099,0.020116914441063907,0.12746735591871966,0.10475595610366269,0.18489355090916632,0.20839946891262878,0.09315747844129532,0.022572401745490613,0.1672281108014675,0.1464814052735922,0.1862908939828299,0.20901125652798583,0.16426729900916892,0.028111302885411325,0.17965369700951006,0.17602126270059706
0.08889649068220497,0.11709407759058414,0.11376133840861835,0.03571743872289725,0.07442282727773046,0.07068267126806485,0.07442282727773046,0.04954836154985007,0.08056599258077905,0.06641898316890109,0.061349689497010924,0.105295764203649,0.08848897073510913,0.019585093273306764,0.02138804123327261,0.019941819825486765,0.017061508315305472,0.03134396741624762,0.03571743872289725,0.029477759523219516,0.03356984007192626,0.05708839004243138,0.018259608703396695,0.045071339438397,0.04701963999115594,0.0641967347037115,0.06973649020206302,0.06155544219897027,0.020054152917006372,0.07608049313477304,0.06755486094466462,0.10196394318150749,0.1296225545241712,0.08613168708870615,0.023354734058781537,0.1294572219517131,0.11339536496041262,0.10715072931564507,0.13401673133994652,0.11397172418473867,0.03230814932536362,0.13707702253006623,0.13069519674694438
0.11536203603293643,0.14678035304852483,0.1324122438558991,0.03016073148791382,0.09398548782841429,0.0848615572061345,0.09398548782841429,0.05332760232911315,0.10652457279383729,0.06656343037049331,0.10924053474131115,0.1381962746415411,0.09590166682827792,0.016111194380105685,0.01801307101458666,0.01970373496593254,0.017916609995770105,0.026202605553013465,0.03016073148791382,0.026306125661320477,0.03148566124986253,0.057355263101004944,0.01974794600655842,0.042663522653514696,0.042802415553562026,0.06284689832671318,0.09806610013910379,0.060357238347333954,0.022493776752509707,0.07216925957220051,0.06544965414924973,0.12093139303551705,0.13020894744868985,0.09747263088281817,0.026818730750724197,0.12034578438472358,0.11322224089294225,0.12449457727892639,0.13234236460010795,0.1523449147078073,0.03422239844628382,0.14476558837871134,0.15196525721175813
0.11818155109398089,0.11332844498524605,0.10668244441540556,0.044433629058176466,0.076653856172055,0.07124009076213848,0.076653856172055,0.03786172428919861,0.07494837809943532,0.05099758131891423,0.12711747577819005,0.14899441358091264,0.10700179901544132,0.02043273523198833,0.022614353498752016,0.019874234451496924,0.01902555904929393,0.028315374366576863,0.044433629058176466,0.033526922346421614,0.04555413343642359,0.06356717759876174,0.020610020759823818,0.05032717598051495,0.053890744489871245,0.14867037882835593,0.1508974292427583,0.06756437920065168,0.022863139237433584,0.11874704824598194,0.09925156629478159,0.15927212084398965,0.15530189143415982,0.08909505468954351,0.026592513489056908,0.16204166545068388,0.15942000217878005,0.16156291936594144,0.15599159116758082,0.13576643323695875,0.03513050706277403,0.16391415367039847,0.16856734861715497
0.14437201490129647,0.1586438346106587,0.14563435175592038,0.02929779351021502,0.12591696423948476,0.11631738257604178,0.12591696423948476,0.058984981703730996,0.12688586871362648,0.09668075044484717,0.19455541325842077,0.19142030573444987,0.13110439965088896,0.01726454032867164,0.018606283096878694,0.02221440786006912,0.023026115662314786,0.025761832897293585,0.02929779351021502,0.06088029726215693,0.050497364372835515,0.044428019339590674,0.025117360998057985,0.04464123713313036,0.04608781793490125,0.12815632378250436,0.16408178920024674,0.052998120144874844,0.02824792956177588,0.1017989978495651,0.09115117098733228,0.16948786234822902,0.1911626365539803,0.12237415094341555,0.033452675679601994,0.14812123378223568,0.12411939009230309,0.1724372778909586,0.19321280645613698,0.16116390721804216,0.04504215228902825,0.17223294501709005,0.16505269268904582
0.07325088487321343,0.07383115851986462,0.06597617922059446,0.019969379070858474,0.08577920628924042,0.08363346073464142,0.08577920628924042,0.04947578560180816,0.07059702822095744,0.08322453100189244,0.06432364839051563,0.07765776343877182,0.042850881399334205,0.024386402803597072,0.02348140415914299,0.017926466715590172,0.020101412767989945,0.020305377231372962,0.019969379070858474,0.03948123018057047,0.04434937267060343,0.02562575388718621,0.02102677507039268,0.029210226011770334,0.024136278936060174,0.13694707608328047,0.16299187521081,0.027744017799123322,0.023148898981587833,0.05024370013178134,0.034061838547830875,0.1416076967846001,0.13212420245965276,0.04696252966010332,0.02653753424207173,0.06824781635139551,0.05664635891809486,0.13343316738792088,0.13276139242052673,0.07809266280727598,0.035356340009965945,0.07787090898760451,0.07065644955390049
0.07925080213117291,0.10700547524744533,0.09896740344363338,0.031202485346637887,0.08094584647655574,0.06946639386585302,0.08094584647655574,0.04329506832326886,0.08992414791504058,0.054689313020650936,0.06335502790859934,0.10005424477692158,0.08634788889279472,0.017456330883520242,0.01932552905363677,0.024402871671839556,0.023062938409742235,0.027720155538959054,0.031202485346637887,0.023299200723361856,0.027958203407089027,0.09198262711299544,0.02457039196526654,0.04016034293972665,0.038985088707471305,0.03894962850676582,0.05747017397690857,0.09340671107143313,0.02604614402322971,0.08067699201511429,0.05053736135337927,0.08182741225126441,0.10112059037107823,0.10744500050997507,0.02892809181605188,0.10563986848766552,0.07271165846841621,0.08590995925655648,0.1034098206568685,0.12384413351071424,0.036924061059469514,0.1156600163085239,0.10778070505143955
