Network,Rn,Rn_attacked,Rn_HD,Rn_HB,Rn_HC,Rn_HCc,Rn_PA,Rn_BPA,Rn_CPA,Rn_CcPA,Rn_CAR,Rn_CH2_L2,Rn_CH2_L3
Polbooks,12.095238095238095,10.023809523809524,11.838095238095239,11.6,12.352380952380953,12.342857142857143,12.40952380952381,12.60952380952381,12.219047619047618,12.457142857142857,12.152380952380952,11.82857142857143,11.238095238095237
Polbooks,12.095238095238095,10.535714285714286,11.838095238095239,11.380952380952381,11.571428571428571,11.780952380952382,11.847619047619048,12.314285714285715,12.00952380952381,11.647619047619047,11.257142857142858,11.685714285714285,11.666666666666666
Polbooks,12.095238095238095,10.357142857142858,11.771428571428572,11.428571428571429,11.961904761904762,12.19047619047619,12.676190476190476,11.723809523809523,12.266666666666667,12.504761904761905,11.228571428571428,11.638095238095238,10.838095238095239
Polbooks,12.095238095238095,9.857142857142858,11.114285714285714,11.752380952380953,11.59047619047619,11.438095238095238,12.380952380952381,12.41904761904762,12.085714285714285,11.752380952380953,10.904761904761905,11.352380952380953,11.561904761904762
Polbooks,12.095238095238095,10.273809523809524,12.104761904761904,11.904761904761905,12.39047619047619,11.866666666666667,12.371428571428572,12.028571428571428,12.123809523809523,12.209523809523809,11.714285714285714,10.676190476190476,11.285714285714286
Polbooks,12.095238095238095,9.523809523809524,11.723809523809523,11.657142857142857,10.209523809523809,11.647619047619047,11.99047619047619,12.314285714285715,12.495238095238095,12.038095238095238,10.933333333333334,11.4,10.8
Polbooks,12.095238095238095,9.916666666666666,11.209523809523809,11.790476190476191,11.323809523809524,11.504761904761905,12.047619047619047,12.00952380952381,12.466666666666667,11.676190476190476,10.704761904761904,11.485714285714286,12.17142857142857
Polbooks,12.095238095238095,10.297619047619047,11.2,9.58095238095238,11.790476190476191,11.533333333333333,12.057142857142857,12.00952380952381,11.81904761904762,12.17142857142857,11.542857142857143,12.361904761904762,12.066666666666666
Polbooks,12.095238095238095,9.952380952380953,12.228571428571428,11.161904761904761,12.019047619047619,11.447619047619048,12.876190476190477,12.428571428571429,12.438095238095238,12.304761904761905,12.057142857142857,10.961904761904762,11.790476190476191
Polbooks,12.095238095238095,10.238095238095237,11.885714285714286,11.40952380952381,11.638095238095238,11.228571428571428,12.114285714285714,12.504761904761905,12.247619047619047,12.40952380952381,11.304761904761905,11.666666666666666,11.80952380952381
Polbooks,12.095238095238095,10.071428571428571,11.780952380952382,11.914285714285715,11.723809523809523,11.561904761904762,11.933333333333334,12.066666666666666,12.219047619047618,12.60952380952381,12.266666666666667,12.514285714285714,11.142857142857142
Polbooks,12.095238095238095,10.583333333333334,11.60952380952381,11.60952380952381,11.628571428571428,12.17142857142857,11.771428571428572,12.466666666666667,11.666666666666666,11.885714285714286,11.152380952380952,11.752380952380953,10.552380952380952
Polbooks,12.095238095238095,10.083333333333334,11.219047619047618,11.476190476190476,10.685714285714285,11.219047619047618,12.523809523809524,12.076190476190476,12.752380952380953,12.18095238095238,10.8,11.628571428571428,11.542857142857143
Polbooks,12.095238095238095,10.130952380952381,12.295238095238096,10.914285714285715,11.542857142857143,11.533333333333333,12.371428571428572,12.59047619047619,12.295238095238096,12.114285714285714,11.057142857142857,12.133333333333333,12.038095238095238
Polbooks,12.095238095238095,9.25,11.4,11.6,11.552380952380952,11.485714285714286,12.504761904761905,12.476190476190476,12.371428571428572,11.752380952380953,11.266666666666667,11.780952380952382,11.428571428571429
Polbooks,12.095238095238095,10.178571428571429,10.704761904761904,11.742857142857142,11.476190476190476,11.628571428571428,12.523809523809524,12.247619047619047,12.18095238095238,12.428571428571429,11.047619047619047,10.695238095238095,12.133333333333333
Polbooks,12.095238095238095,9.535714285714286,11.619047619047619,11.41904761904762,11.742857142857142,11.6,12.39047619047619,12.114285714285714,12.438095238095238,11.961904761904762,11.276190476190477,11.857142857142858,11.647619047619047
Polbooks,12.095238095238095,10.952380952380953,11.8,11.314285714285715,11.571428571428571,10.885714285714286,12.114285714285714,12.619047619047619,12.847619047619048,12.342857142857143,11.428571428571429,11.266666666666667,11.304761904761905
Polbooks,12.095238095238095,10.333333333333334,11.895238095238096,11.704761904761904,11.361904761904762,12.485714285714286,12.41904761904762,12.2,12.428571428571429,12.304761904761905,10.057142857142857,11.857142857142858,10.571428571428571
Polbooks,12.095238095238095,10.547619047619047,11.361904761904762,11.914285714285715,11.952380952380953,11.961904761904762,12.276190476190477,12.123809523809523,12.114285714285714,11.771428571428572,11.342857142857143,11.038095238095238,10.628571428571428
Polbooks,12.095238095238095,10.797619047619047,11.161904761904761,11.742857142857142,11.276190476190477,11.4,11.980952380952381,12.19047619047619,12.695238095238095,12.133333333333333,11.161904761904761,11.238095238095237,11.619047619047619
Polbooks,12.095238095238095,10.05952380952381,11.457142857142857,12.314285714285715,11.971428571428572,11.571428571428571,12.2,11.552380952380952,12.228571428571428,12.533333333333333,10.80952380952381,11.552380952380952,12.485714285714286
Polbooks,12.095238095238095,10.047619047619047,11.41904761904762,12.133333333333333,11.761904761904763,11.752380952380953,12.066666666666666,12.447619047619048,11.514285714285714,12.142857142857142,11.723809523809523,11.857142857142858,12.19047619047619
Polbooks,12.095238095238095,10.476190476190476,11.866666666666667,11.504761904761905,10.952380952380953,12.17142857142857,11.742857142857142,12.323809523809524,11.41904761904762,12.19047619047619,12.104761904761904,11.352380952380953,12.552380952380952
Polbooks,12.095238095238095,10.05952380952381,11.571428571428571,11.952380952380953,11.466666666666667,10.657142857142857,12.333333333333334,13.085714285714285,12.323809523809524,12.428571428571429,11.114285714285714,11.457142857142857,12.219047619047618
Polbooks,12.095238095238095,10.511904761904763,11.257142857142858,11.685714285714285,10.838095238095239,12.066666666666666,12.18095238095238,12.152380952380952,12.114285714285714,12.342857142857143,11.19047619047619,12.066666666666666,11.057142857142857
Polbooks,12.095238095238095,9.511904761904763,12.114285714285714,11.266666666666667,11.533333333333333,11.066666666666666,12.247619047619047,11.704761904761904,12.657142857142857,12.142857142857142,10.8,10.4,11.476190476190476
Polbooks,12.095238095238095,9.738095238095237,11.0,10.6,11.4,11.304761904761905,12.2,12.647619047619047,12.39047619047619,11.885714285714286,11.285714285714286,11.276190476190477,12.066666666666666
Polbooks,12.095238095238095,9.583333333333334,11.371428571428572,11.361904761904762,11.771428571428572,11.81904761904762,12.209523809523809,12.39047619047619,12.59047619047619,12.133333333333333,11.219047619047618,12.17142857142857,11.628571428571428
Polbooks,12.095238095238095,9.511904761904763,10.81904761904762,12.495238095238095,11.276190476190477,11.523809523809524,12.40952380952381,12.304761904761905,12.104761904761904,12.247619047619047,11.285714285714286,11.39047619047619,11.80952380952381
Polbooks,12.095238095238095,10.30952380952381,11.51923076923077,11.114285714285714,11.98076923076923,11.523809523809524,12.076190476190476,12.428571428571429,11.752380952380953,11.6,10.295238095238096,10.6,11.2
Polbooks,12.095238095238095,10.178571428571429,10.961904761904762,11.495238095238095,11.542857142857143,11.123809523809523,12.219047619047618,12.2,12.2,12.266666666666667,11.780952380952382,11.942857142857143,10.942857142857143
Polbooks,12.095238095238095,10.273809523809524,12.4,12.123809523809523,10.980952380952381,11.161904761904761,12.371428571428572,12.114285714285714,11.485714285714286,12.161904761904761,11.628571428571428,11.342857142857143,11.81904761904762
Polbooks,12.095238095238095,10.011904761904763,11.81904761904762,11.752380952380953,11.80952380952381,11.19047619047619,11.914285714285715,12.019047619047619,12.18095238095238,12.361904761904762,11.342857142857143,11.58095238095238,11.60952380952381
Polbooks,12.095238095238095,10.964285714285714,11.723809523809523,11.704761904761904,11.933333333333334,11.752380952380953,11.847619047619048,11.847619047619048,11.752380952380953,11.838095238095239,11.714285714285714,10.961904761904762,11.114285714285714
Polbooks,12.095238095238095,10.44047619047619,12.298076923076923,10.846153846153847,11.39423076923077,11.923809523809524,12.371428571428572,12.342857142857143,12.666666666666666,12.238095238095237,10.99047619047619,11.676190476190476,11.238095238095237
Polbooks,12.095238095238095,9.869047619047619,11.980952380952381,11.285714285714286,11.628571428571428,11.257142857142858,12.257142857142858,12.047619047619047,12.18095238095238,12.209523809523809,11.39047619047619,12.552380952380952,11.952380952380953
Polbooks,12.095238095238095,10.273809523809524,11.352380952380953,12.095238095238095,11.895238095238096,12.123809523809523,12.542857142857143,12.209523809523809,12.533333333333333,12.4,10.39047619047619,11.209523809523809,11.352380952380953
Polbooks,12.095238095238095,9.619047619047619,12.0,11.066666666666666,12.038095238095238,11.733333333333333,12.133333333333333,12.161904761904761,12.019047619047619,11.638095238095238,11.2,11.085714285714285,10.923809523809524
Polbooks,12.095238095238095,10.69047619047619,12.352380952380953,11.704761904761904,11.228571428571428,11.504761904761905,12.457142857142857,12.428571428571429,12.019047619047619,12.085714285714285,12.066666666666666,12.276190476190477,11.685714285714285
Polbooks,12.095238095238095,10.273809523809524,11.39047619047619,11.6,11.942857142857143,11.628571428571428,12.247619047619047,12.371428571428572,12.00952380952381,12.685714285714285,10.971428571428572,11.82857142857143,11.133333333333333
Polbooks,12.095238095238095,9.571428571428571,11.333333333333334,11.152380952380952,10.81904761904762,11.076190476190476,12.0,12.695238095238095,11.714285714285714,12.638095238095238,10.619047619047619,11.771428571428572,10.447619047619048
Polbooks,12.095238095238095,9.44047619047619,11.514285714285714,11.314285714285715,11.342857142857143,11.638095238095238,12.790476190476191,11.914285714285715,12.428571428571429,12.161904761904761,12.066666666666666,11.704761904761904,11.142857142857142
Polbooks,12.095238095238095,8.988095238095237,11.266666666666667,11.638095238095238,11.495238095238095,11.771428571428572,12.333333333333334,12.733333333333333,12.476190476190476,11.638095238095238,11.18095238095238,11.666666666666666,11.838095238095239
Polbooks,12.095238095238095,9.797619047619047,11.657142857142857,10.8,11.714285714285714,11.59047619047619,12.323809523809524,12.209523809523809,12.123809523809523,12.285714285714286,11.361904761904762,11.361904761904762,11.838095238095239
Polbooks,12.095238095238095,10.0,11.057142857142857,11.82857142857143,11.638095238095238,11.447619047619048,12.0,12.4,12.057142857142857,12.542857142857143,11.704761904761904,11.58095238095238,11.209523809523809
Polbooks,12.095238095238095,10.321428571428571,11.095238095238095,11.771428571428572,12.228571428571428,11.39047619047619,12.161904761904761,12.114285714285714,12.057142857142857,12.40952380952381,11.923809523809524,11.552380952380952,11.085714285714285
Polbooks,12.095238095238095,10.738095238095237,11.771428571428572,12.085714285714285,11.504761904761905,11.723809523809523,11.80952380952381,12.58095238095238,11.676190476190476,11.895238095238096,11.428571428571429,11.314285714285715,11.866666666666667
Polbooks,12.095238095238095,9.916666666666666,11.466666666666667,11.514285714285714,10.80952380952381,11.342857142857143,12.228571428571428,12.561904761904762,12.638095238095238,12.18095238095238,11.428571428571429,11.704761904761904,11.923809523809524
Polbooks,12.095238095238095,9.892857142857142,11.333333333333334,11.514285714285714,11.533333333333333,11.685714285714285,12.342857142857143,11.638095238095238,12.466666666666667,12.4,11.571428571428571,11.628571428571428,11.438095238095238
Polbooks,12.095238095238095,10.30952380952381,11.4,11.761904761904763,10.82857142857143,11.247619047619047,12.542857142857143,12.276190476190477,12.552380952380952,12.266666666666667,10.40952380952381,11.438095238095238,11.638095238095238
Polbooks,12.095238095238095,8.952380952380953,11.40952380952381,10.657142857142857,10.752380952380953,11.876190476190477,12.476190476190476,12.00952380952381,12.523809523809524,12.257142857142858,11.876190476190477,12.476190476190476,11.838095238095239
Polbooks,12.095238095238095,9.023809523809524,11.317307692307692,11.5,11.4,11.59047619047619,12.257142857142858,12.038095238095238,12.304761904761905,12.247619047619047,10.82857142857143,11.876190476190477,11.476190476190476
Polbooks,12.095238095238095,10.226190476190476,11.209523809523809,11.80952380952381,11.761904761904763,11.876190476190477,12.752380952380953,12.685714285714285,12.333333333333334,12.19047619047619,10.619047619047619,11.6,11.523809523809524
Polbooks,12.095238095238095,10.476190476190476,11.19047619047619,11.895238095238096,12.00952380952381,11.914285714285715,12.923809523809524,12.219047619047618,12.142857142857142,12.104761904761904,11.447619047619048,11.39047619047619,11.733333333333333
Polbooks,12.095238095238095,9.94047619047619,11.4,11.228571428571428,12.504761904761905,11.323809523809524,12.58095238095238,11.82857142857143,12.123809523809523,12.057142857142857,11.285714285714286,11.504761904761905,11.276190476190477
Polbooks,12.095238095238095,9.869047619047619,11.780952380952382,11.59047619047619,11.19047619047619,11.39047619047619,12.038095238095238,12.723809523809523,12.333333333333334,11.885714285714286,11.780952380952382,11.752380952380953,10.561904761904762
Polbooks,12.095238095238095,10.25,11.495238095238095,11.485714285714286,11.219047619047618,11.714285714285714,12.2,12.428571428571429,12.276190476190477,12.361904761904762,10.704761904761904,11.6,11.885714285714286
Polbooks,12.095238095238095,10.619047619047619,11.657142857142857,11.038095238095238,11.742857142857142,11.4,12.047619047619047,12.4,12.41904761904762,12.228571428571428,11.533333333333333,12.114285714285714,11.847619047619048
Polbooks,12.095238095238095,10.619047619047619,11.523809523809524,11.0,11.133333333333333,12.58095238095238,12.628571428571428,12.219047619047618,11.733333333333333,12.152380952380952,11.314285714285715,11.742857142857142,12.142857142857142
Polbooks,12.095238095238095,10.226190476190476,12.133333333333333,11.428571428571429,11.4,11.866666666666667,12.095238095238095,12.561904761904762,12.095238095238095,12.533333333333333,11.542857142857143,10.99047619047619,11.466666666666667
Polbooks,12.095238095238095,9.80952380952381,11.114285714285714,11.59047619047619,11.647619047619047,11.933333333333334,12.371428571428572,12.028571428571428,12.247619047619047,12.304761904761905,11.095238095238095,11.923809523809524,11.714285714285714
Polbooks,12.095238095238095,10.261904761904763,12.076190476190476,11.380952380952381,11.428571428571429,11.342857142857143,12.428571428571429,12.41904761904762,12.266666666666667,12.714285714285714,11.228571428571428,11.571428571428571,11.82857142857143
Polbooks,12.095238095238095,9.452380952380953,12.115384615384615,12.346153846153847,10.884615384615385,11.807692307692308,12.114285714285714,12.514285714285714,12.161904761904761,12.209523809523809,10.923809523809524,11.247619047619047,11.076190476190476
Polbooks,12.095238095238095,10.25,11.780952380952382,11.628571428571428,10.885714285714286,11.638095238095238,12.447619047619048,12.276190476190477,12.428571428571429,12.095238095238095,11.228571428571428,11.447619047619048,11.704761904761904
Polbooks,12.095238095238095,9.892857142857142,12.371428571428572,12.247619047619047,11.314285714285715,11.838095238095239,12.028571428571428,12.323809523809524,12.104761904761904,12.085714285714285,10.314285714285715,11.266666666666667,11.771428571428572
Polbooks,12.095238095238095,10.345238095238095,11.8,11.066666666666666,11.4,12.114285714285714,12.523809523809524,12.2,12.495238095238095,11.933333333333334,12.057142857142857,11.695238095238095,11.866666666666667
Polbooks,12.095238095238095,9.833333333333334,11.571428571428571,11.81904761904762,11.18095238095238,11.209523809523809,12.019047619047619,12.295238095238096,12.476190476190476,12.647619047619047,11.485714285714286,11.104761904761904,10.6
Polbooks,12.095238095238095,10.071428571428571,11.59047619047619,11.504761904761905,11.676190476190476,12.057142857142857,12.295238095238096,12.123809523809523,12.723809523809523,12.561904761904762,10.8,11.40952380952381,11.60952380952381
Polbooks,12.095238095238095,10.119047619047619,11.866666666666667,12.133333333333333,11.2,11.504761904761905,11.82857142857143,11.99047619047619,12.19047619047619,11.847619047619048,9.542857142857143,11.628571428571428,11.885714285714286
Word adjacencies,11.964285714285714,10.266666666666667,10.944444444444445,10.537037037037036,10.618181818181819,11.472222222222221,12.357142857142858,12.669642857142858,12.5,12.464285714285714,12.669642857142858,11.232142857142858,11.035714285714286
Word adjacencies,11.964285714285714,9.511111111111111,11.5,10.864864864864865,11.91891891891892,10.954954954954955,12.446428571428571,12.446428571428571,12.383928571428571,12.758928571428571,11.580357142857142,12.125,11.9375
Word adjacencies,11.964285714285714,10.633333333333333,12.63063063063063,10.558558558558559,11.414414414414415,12.477477477477477,12.080357142857142,12.848214285714286,12.125,11.973214285714286,11.535714285714286,12.071428571428571,12.848214285714286
Word adjacencies,11.964285714285714,10.655555555555555,11.711711711711711,11.765765765765765,11.837837837837839,11.441441441441441,12.294642857142858,12.151785714285714,12.366071428571429,11.955357142857142,11.330357142857142,11.607142857142858,12.223214285714286
Word adjacencies,11.964285714285714,10.977777777777778,12.276785714285714,11.116071428571429,11.758928571428571,11.589285714285714,11.714285714285714,12.401785714285714,12.258928571428571,12.357142857142858,12.241071428571429,11.196428571428571,10.901785714285714
Word adjacencies,11.964285714285714,10.722222222222221,11.621621621621621,10.779816513761467,11.357798165137615,11.954128440366972,11.696428571428571,12.4375,12.517857142857142,12.0625,11.723214285714286,11.901785714285714,12.803571428571429
Word adjacencies,11.964285714285714,10.766666666666667,11.574074074074074,11.61111111111111,10.563636363636364,11.554545454545455,12.375,12.044642857142858,12.883928571428571,12.589285714285714,10.991071428571429,12.241071428571429,12.196428571428571
Word adjacencies,11.964285714285714,9.88888888888889,11.682242990654206,12.317757009345794,11.83177570093458,11.302752293577981,12.160714285714286,12.348214285714286,12.303571428571429,12.821428571428571,11.428571428571429,11.133928571428571,11.741071428571429
Word adjacencies,11.964285714285714,10.255555555555556,11.585585585585585,12.036036036036036,11.378378378378379,11.82882882882883,12.205357142857142,12.535714285714286,13.008928571428571,11.982142857142858,12.151785714285714,11.214285714285714,11.616071428571429
Word adjacencies,11.964285714285714,10.166666666666666,11.45045045045045,11.621621621621621,11.864864864864865,10.963963963963964,12.919642857142858,12.142857142857142,12.375,12.491071428571429,9.767857142857142,11.660714285714286,11.267857142857142
Word adjacencies,11.964285714285714,10.011111111111111,10.783783783783784,12.008928571428571,11.218181818181819,11.954545454545455,12.517857142857142,12.392857142857142,12.473214285714286,12.366071428571429,11.25,11.660714285714286,12.133928571428571
Word adjacencies,11.964285714285714,10.644444444444444,11.394495412844037,10.89090909090909,12.117117117117116,11.527272727272727,12.919642857142858,12.857142857142858,12.383928571428571,12.303571428571429,11.517857142857142,11.794642857142858,11.517857142857142
Word adjacencies,11.964285714285714,9.911111111111111,11.65137614678899,11.381818181818181,11.684684684684685,11.747747747747749,12.348214285714286,12.758928571428571,12.205357142857142,12.160714285714286,11.142857142857142,11.151785714285714,11.321428571428571
Word adjacencies,11.964285714285714,10.5,11.0,11.378378378378379,10.90990990990991,11.178571428571429,12.357142857142858,13.142857142857142,11.919642857142858,12.482142857142858,12.232142857142858,11.991071428571429,12.392857142857142
Word adjacencies,11.964285714285714,10.1,10.318181818181818,11.236363636363636,11.981818181818182,10.49090909090909,12.571428571428571,12.473214285714286,12.758928571428571,12.214285714285714,11.553571428571429,11.357142857142858,11.0
Word adjacencies,11.964285714285714,10.644444444444444,12.405405405405405,11.576576576576576,11.792792792792794,12.0990990990991,12.401785714285714,12.803571428571429,12.732142857142858,12.571428571428571,12.285714285714286,11.669642857142858,11.419642857142858
Word adjacencies,11.964285714285714,10.088888888888889,11.767857142857142,11.4375,12.098214285714286,11.714285714285714,12.348214285714286,12.607142857142858,12.75,12.482142857142858,11.160714285714286,11.419642857142858,13.678571428571429
Word adjacencies,11.964285714285714,10.855555555555556,11.432432432432432,11.276785714285714,11.837837837837839,10.63063063063063,12.830357142857142,12.276785714285714,12.517857142857142,12.392857142857142,12.446428571428571,12.089285714285714,13.0625
Word adjacencies,11.964285714285714,11.322222222222223,11.669642857142858,11.991071428571429,11.419642857142858,11.696428571428571,12.4375,12.125,12.830357142857142,12.553571428571429,11.625,12.116071428571429,12.473214285714286
Word adjacencies,11.964285714285714,10.277777777777779,11.36936936936937,11.927272727272728,11.693693693693694,11.36936936936937,12.348214285714286,12.642857142857142,12.285714285714286,12.321428571428571,11.830357142857142,11.946428571428571,11.982142857142858
Word adjacencies,11.964285714285714,10.488888888888889,11.108108108108109,11.809090909090909,11.054054054054054,11.571428571428571,12.196428571428571,12.544642857142858,11.714285714285714,12.214285714285714,10.508928571428571,11.25,11.910714285714286
Word adjacencies,11.964285714285714,9.755555555555556,12.027027027027026,10.927927927927929,11.651785714285714,11.657657657657658,12.6875,12.330357142857142,12.294642857142858,12.901785714285714,11.392857142857142,11.946428571428571,11.258928571428571
Word adjacencies,11.964285714285714,10.966666666666667,10.541284403669724,11.155963302752294,11.227272727272727,11.972727272727273,12.526785714285714,12.883928571428571,12.714285714285714,12.5,11.464285714285714,11.383928571428571,10.794642857142858
Word adjacencies,11.964285714285714,10.3,11.99090909090909,11.412844036697248,11.8,12.146788990825687,12.544642857142858,12.321428571428571,12.25,12.526785714285714,10.892857142857142,11.625,11.232142857142858
Word adjacencies,11.964285714285714,10.022222222222222,12.1875,11.660714285714286,11.919642857142858,11.901785714285714,12.375,12.785714285714286,12.803571428571429,12.3125,12.580357142857142,12.767857142857142,11.571428571428571
Word adjacencies,11.964285714285714,10.255555555555556,11.714285714285714,11.794642857142858,11.669642857142858,11.6875,13.008928571428571,12.392857142857142,11.267857142857142,12.0625,12.339285714285714,11.892857142857142,12.169642857142858
Word adjacencies,11.964285714285714,10.6,12.081818181818182,11.072072072072071,11.181818181818182,10.714285714285714,12.607142857142858,12.107142857142858,12.366071428571429,11.348214285714286,11.3125,11.678571428571429,10.285714285714286
Word adjacencies,11.964285714285714,10.044444444444444,11.690909090909091,11.468468468468469,12.090909090909092,11.718181818181819,12.589285714285714,11.696428571428571,11.401785714285714,12.232142857142858,11.133928571428571,10.883928571428571,10.4375
Word adjacencies,11.964285714285714,9.644444444444444,11.357798165137615,11.44954128440367,11.669724770642201,11.39090909090909,12.678571428571429,12.776785714285714,12.375,12.607142857142858,11.196428571428571,11.696428571428571,12.160714285714286
Word adjacencies,11.964285714285714,10.477777777777778,11.790909090909091,11.236363636363636,10.63063063063063,11.873873873873874,12.892857142857142,12.455357142857142,12.053571428571429,12.589285714285714,10.991071428571429,11.214285714285714,11.803571428571429
Word adjacencies,11.964285714285714,10.677777777777777,11.63963963963964,11.873873873873874,11.318181818181818,11.378378378378379,12.410714285714286,11.75,12.401785714285714,12.5,11.089285714285714,11.669642857142858,12.330357142857142
Word adjacencies,11.964285714285714,10.61111111111111,11.036036036036036,10.776785714285714,11.162162162162161,11.758928571428571,12.973214285714286,12.526785714285714,12.0625,12.169642857142858,11.598214285714286,11.973214285714286,12.1875
Word adjacencies,11.964285714285714,9.71111111111111,10.385321100917432,11.666666666666666,12.194444444444445,11.12037037037037,12.526785714285714,12.473214285714286,12.633928571428571,11.848214285714286,11.1875,10.535714285714286,11.910714285714286
Word adjacencies,11.964285714285714,10.744444444444444,11.17117117117117,11.27027027027027,12.117117117117116,10.919642857142858,12.464285714285714,12.616071428571429,12.330357142857142,12.3125,11.9375,11.607142857142858,12.196428571428571
Word adjacencies,11.964285714285714,10.055555555555555,11.081818181818182,11.621621621621621,11.227272727272727,11.603603603603604,12.392857142857142,12.5,12.526785714285714,12.4375,11.428571428571429,11.223214285714286,12.875
Word adjacencies,11.964285714285714,9.955555555555556,11.453703703703704,11.574074074074074,11.211009174311927,10.777777777777779,12.830357142857142,12.642857142857142,12.553571428571429,12.1875,12.169642857142858,10.964285714285714,12.571428571428571
Word adjacencies,11.964285714285714,10.38888888888889,12.110091743119266,11.99090909090909,11.302752293577981,11.137614678899082,12.705357142857142,12.785714285714286,12.366071428571429,12.482142857142858,11.116071428571429,11.473214285714286,11.455357142857142
Word adjacencies,11.964285714285714,10.344444444444445,12.205357142857142,11.603603603603604,11.3125,11.378378378378379,12.267857142857142,12.25,12.0625,12.339285714285714,11.589285714285714,11.669642857142858,11.321428571428571
Word adjacencies,11.964285714285714,11.055555555555555,11.256880733944953,10.809090909090909,11.314814814814815,11.416666666666666,12.446428571428571,12.839285714285714,12.660714285714286,12.607142857142858,10.401785714285714,11.428571428571429,12.392857142857142
Word adjacencies,11.964285714285714,10.644444444444444,12.044642857142858,11.651785714285714,11.830357142857142,11.678571428571429,12.491071428571429,12.553571428571429,12.428571428571429,12.151785714285714,12.017857142857142,12.160714285714286,12.017857142857142
Word adjacencies,11.964285714285714,11.077777777777778,11.383928571428571,11.767857142857142,11.232142857142858,11.669642857142858,12.660714285714286,12.241071428571429,12.473214285714286,12.830357142857142,12.178571428571429,11.580357142857142,12.794642857142858
Word adjacencies,11.964285714285714,10.555555555555555,11.880733944954128,11.081818181818182,10.657407407407407,11.660550458715596,12.946428571428571,12.419642857142858,12.75,12.026785714285714,11.75,10.946428571428571,13.098214285714286
Word adjacencies,11.964285714285714,10.78888888888889,10.722222222222221,11.236363636363636,12.073394495412844,12.046296296296296,12.517857142857142,12.526785714285714,12.053571428571429,12.491071428571429,12.223214285714286,10.589285714285714,10.375
Word adjacencies,11.964285714285714,10.322222222222223,11.781818181818181,11.763636363636364,10.690909090909091,11.972727272727273,12.098214285714286,12.473214285714286,12.366071428571429,12.919642857142858,11.651785714285714,11.866071428571429,10.857142857142858
Word adjacencies,11.964285714285714,10.855555555555556,11.481818181818182,12.363636363636363,12.445454545454545,11.345454545454546,12.491071428571429,12.464285714285714,12.142857142857142,12.321428571428571,10.669642857142858,12.169642857142858,12.401785714285714
Word adjacencies,11.964285714285714,10.977777777777778,12.214285714285714,11.848214285714286,11.625,12.348214285714286,12.571428571428571,12.651785714285714,12.696428571428571,12.553571428571429,11.607142857142858,12.0,11.428571428571429
Word adjacencies,11.964285714285714,10.3,11.256880733944953,11.654545454545454,11.127272727272727,11.311926605504587,12.446428571428571,13.017857142857142,12.607142857142858,12.696428571428571,11.508928571428571,10.25,12.25
Word adjacencies,11.964285714285714,10.066666666666666,11.63063063063063,11.666666666666666,12.125,12.063063063063064,12.758928571428571,12.267857142857142,11.973214285714286,13.008928571428571,11.901785714285714,11.544642857142858,12.973214285714286
Word adjacencies,11.964285714285714,10.61111111111111,10.8125,12.276785714285714,11.482142857142858,11.901785714285714,12.196428571428571,12.455357142857142,12.133928571428571,12.008928571428571,11.9375,12.4375,11.276785714285714
Word adjacencies,11.964285714285714,11.411111111111111,10.936363636363636,11.481818181818182,12.163636363636364,12.036363636363637,12.616071428571429,12.419642857142858,11.973214285714286,12.294642857142858,10.625,11.517857142857142,12.116071428571429
Word adjacencies,11.964285714285714,10.622222222222222,10.563636363636364,11.715596330275229,10.745454545454546,11.431192660550458,12.080357142857142,12.625,12.589285714285714,12.473214285714286,11.785714285714286,12.008928571428571,11.366071428571429
Word adjacencies,11.964285714285714,10.2,11.234234234234235,11.117117117117116,11.163636363636364,11.754545454545454,12.357142857142858,12.401785714285714,12.383928571428571,12.3125,11.785714285714286,11.428571428571429,11.901785714285714
Word adjacencies,11.964285714285714,10.577777777777778,11.036363636363637,11.091743119266056,11.412844036697248,10.963636363636363,12.625,12.321428571428571,12.419642857142858,12.428571428571429,11.375,11.071428571428571,11.991071428571429
Word adjacencies,11.964285714285714,10.977777777777778,10.8,11.372727272727273,10.743119266055047,11.481818181818182,12.5,12.75,11.964285714285714,12.383928571428571,11.098214285714286,11.678571428571429,11.151785714285714
Word adjacencies,11.964285714285714,10.733333333333333,11.339449541284404,10.781818181818181,11.845454545454546,11.783783783783784,12.491071428571429,12.651785714285714,11.625,12.544642857142858,10.955357142857142,12.544642857142858,12.125
Word adjacencies,11.964285714285714,10.566666666666666,11.651785714285714,11.446428571428571,12.375,10.589285714285714,12.0,12.5625,12.089285714285714,12.633928571428571,11.839285714285714,11.5,12.267857142857142
Word adjacencies,11.964285714285714,10.866666666666667,11.63963963963964,11.754545454545454,11.581818181818182,11.727272727272727,11.892857142857142,13.339285714285714,11.964285714285714,12.044642857142858,12.1875,11.75,12.982142857142858
Word adjacencies,11.964285714285714,10.011111111111111,10.936936936936936,11.918181818181818,10.837837837837839,11.378378378378379,12.651785714285714,12.25,12.428571428571429,12.544642857142858,10.794642857142858,12.125,11.8125
Word adjacencies,11.964285714285714,9.644444444444444,11.756756756756756,11.873873873873874,12.153153153153154,12.09009009009009,12.375,12.348214285714286,12.008928571428571,12.598214285714286,11.357142857142858,11.196428571428571,10.982142857142858
